Filename,Date,Time.x,pred,actual,Confidence_level,Site
_1100757.JPG,8/14/2020,2:00:26,Mmyo,Mmyo,100,Comthurey_r500
_1100768.JPG,8/14/2020,21:35:42,Mmyo,Mmyo,100,Comthurey_r500
_1100770.JPG,8/14/2020,21:44:05,Mmyo,Mmyo,100,Comthurey_r500
_1100771.JPG,8/14/2020,22:15:23,Mmyo,Mmyo,99.9,Comthurey_r500
_1100795.JPG,8/15/2020,0:18:09,Mmyo,Mmyo,100,Comthurey_r500
_1100813.JPG,8/15/2020,20:47:56,Mmyo,Mmyo,100,Comthurey_r500
_1100814.JPG,8/15/2020,21:21:48,Mmyo,Mmyo,100,Comthurey_r500
_1100820.JPG,8/15/2020,22:42:25,Mmyo,Mmyo,100,Comthurey_r500
_1100844.JPG,8/16/2020,0:48:33,Mmyo,Mmyo,100,Comthurey_r500
_1100854.JPG,8/16/2020,2:59:31,Mmyo,Mmyo,99.9,Comthurey_r500
_1100866.JPG,8/16/2020,22:36:28,Mmyo,Mmyo,100,Comthurey_r500
_1100876.JPG,8/16/2020,23:43:23,Mmyo,Mmyo,100,Comthurey_r500
_1100918.JPG,8/17/2020,23:20:52,Mmyo,Mmyo,100,Comthurey_r500
_1100931.JPG,8/18/2020,1:49:13,Mmyo,Mmyo,100,Comthurey_r500
_1100941.JPG,8/18/2020,2:52:31,Mmyo,Mmyo,100,Comthurey_r500
_1100960.JPG,8/18/2020,21:10:56,Mmyo,Mmyo,100,Comthurey_r500
_1100973.JPG,8/18/2020,23:54:53,Mmyo,Mmyo,100,Comthurey_r500
_1100986.JPG,8/19/2020,21:11:29,Mmyo,Mmyo,99.9,Comthurey_r500
_1100988.JPG,8/19/2020,21:38:05,Mmyo,Mmyo,100,Comthurey_r500
_1110017.JPG,8/20/2020,1:10:39,Mmyo,Mmyo,99.7,Comthurey_r500
_1110038.JPG,8/20/2020,22:23:00,Mmyo,Mmyo,99.9,Comthurey_r500
_1110040.JPG,8/20/2020,22:34:42,Mdau,Mdau,98.9,Comthurey_r500
_1110041.JPG,8/20/2020,22:36:54,Bbar,Bbar,100,Comthurey_r500
_1110042.JPG,8/20/2020,22:50:17,Mmyo,Mmyo,100,Comthurey_r500
_1110050.JPG,8/20/2020,23:53:47,Mmyo,Mmyo,100,Comthurey_r500
_1110059.JPG,8/21/2020,2:10:27,Mmyo,Mmyo,99.8,Comthurey_r500
_1110069.JPG,8/21/2020,3:22:20,Mmyo,Mmyo,95.7,Comthurey_r500
_1110089.JPG,8/21/2020,23:00:11,Bbar,Bbar,100,Comthurey_r500
_1110105.JPG,8/22/2020,1:16:05,Mmyo,Mmyo,100,Comthurey_r500
_1110121.JPG,8/22/2020,21:27:00,Mdau,Mdau,80.4,Comthurey_r500
_1110129.JPG,8/22/2020,23:05:38,Mmyo,Mmyo,100,Comthurey_r500
_1110182.JPG,8/23/2020,23:31:53,Bbar,Bbar,100,Comthurey_r500
_1110211.JPG,8/24/2020,2:31:54,Mnat,Mdau,61.3,Comthurey_r500
_1110231.JPG,8/24/2020,22:12:59,Bbar,Mmyo,46.9,Comthurey_r500
_1110234.JPG,8/24/2020,22:31:12,Bbar,Bbar,100,Comthurey_r500
_1110273.JPG,8/25/2020,22:30:46,Mmyo,Mmyo,100,Comthurey_r500
_1110302.JPG,8/26/2020,2:13:22,Mmyo,Mmyo,100,Comthurey_r500
_1110315.JPG,8/26/2020,21:34:17,Mdau,Mdau,99.3,Comthurey_r500
_1110324.JPG,8/27/2020,1:09:23,Mmyo,Mmyo,100,Comthurey_r500
_1110346.JPG,8/27/2020,22:08:54,Mmyo,Mmyo,100,Comthurey_r500
_1110351.JPG,8/27/2020,22:36:26,Mdau,Mdau,99.6,Comthurey_r500
_1110381.JPG,8/28/2020,3:05:11,Mmyo,Mmyo,99.6,Comthurey_r500
_1110391.JPG,8/28/2020,21:32:49,Mmyo,Mmyo,100,Comthurey_r500
_1110421.JPG,8/29/2020,2:15:33,Mmyo,Mmyo,99.6,Comthurey_r500
_1110450.JPG,8/29/2020,22:58:43,Mmyo,Mmyo,100,Comthurey_r500
_1110482.JPG,8/30/2020,20:11:28,Mmyo,Mmyo,100,Comthurey_r500
_1110490.JPG,8/30/2020,21:51:01,Empty,Mdau,0,Comthurey_r500
_1110497.JPG,8/30/2020,23:15:27,Mmyo,Mmyo,99.8,Comthurey_r500
_1110554.JPG,8/31/2020,23:27:50,Mmyo,Mmyo,99.9,Comthurey_r500
_1110565.JPG,8/31/2020,23:48:25,Mmyo,Mmyo,100,Comthurey_r500
_1110598.JPG,9/1/2020,20:58:23,Mmyo,Mmyo,100,Comthurey_r500
_1110638.JPG,9/2/2020,3:02:37,Bbar,Bbar,84.4,Comthurey_r500
_1110665.JPG,9/2/2020,22:05:32,Mmyo,Mmyo,100,Comthurey_r500
_1110671.JPG,9/2/2020,23:56:13,Mmyo,Mmyo,94.3,Comthurey_r500
_1110710.JPG,9/4/2020,1:53:45,Mmyo,Mmyo,99.9,Comthurey_r500
_1110716.JPG,9/4/2020,3:19:18,Empty,Mdau,0,Comthurey_r500
_1110722.JPG,9/4/2020,19:48:31,Mmyo,Mmyo,100,Comthurey_r500
_1110723.JPG,9/4/2020,20:46:32,Mmyo,Mmyo,100,Comthurey_r500
_1110724.JPG,9/4/2020,20:54:16,Mmyo,Mmyo,99.9,Comthurey_r500
_1110733.JPG,9/4/2020,22:33:38,Mmyo,Mmyo,100,Comthurey_r500
_1110739.JPG,9/4/2020,23:42:06,Mmyo,Mmyo,41.8,Comthurey_r500
_1110744.JPG,9/5/2020,0:57:39,Mmyo,Mmyo,100,Comthurey_r500
_1110756.JPG,9/5/2020,3:02:23,Mdau,Mdau,100,Comthurey_r500
_1110767.JPG,9/5/2020,20:43:44,Bbar,Bbar,98.7,Comthurey_r500
_1110803.JPG,9/6/2020,21:22:57,Mdau,Mdau,100,Comthurey_r500
_1110815.JPG,9/6/2020,23:34:51,Mdau,Mdau,100,Comthurey_r500
_1110825.JPG,9/7/2020,3:16:08,Mdau,Mdau,87.7,Comthurey_r500
_1110828.JPG,9/7/2020,20:22:06,Mmyo,Mmyo,100,Comthurey_r500
_1110838.JPG,9/7/2020,21:50:27,Mmyo,Mmyo,100,Comthurey_r500
_1110848.JPG,9/8/2020,0:59:03,Mmyo,Mmyo,100,Comthurey_r500
_1110868.JPG,9/8/2020,3:37:33,Mdau,Mdau,49.9,Comthurey_r500
_1110882.JPG,9/8/2020,20:39:30,Mmyo,Mmyo,100,Comthurey_r500
_1110900.JPG,9/8/2020,23:54:17,Mmyo,Mmyo,99.9,Comthurey_r500
_1110950.JPG,9/10/2020,1:03:15,Empty,Empty,0,Comthurey_r500
_1110951.JPG,9/10/2020,1:04:15,Empty,Empty,0,Comthurey_r500
_1110965.JPG,9/10/2020,20:13:30,Mmyo,Mmyo,100,Comthurey_r500
_1120003.JPG,9/11/2020,1:26:45,Mmyo,Mmyo,99.9,Comthurey_r500
_1120027.JPG,9/11/2020,22:04:03,Mdau,Mdau,99.2,Comthurey_r500
_1120097.JPG,9/12/2020,23:19:14,Mdau,Mdau,100,Comthurey_r500
_1120110.JPG,9/13/2020,0:09:31,Mdau,Mdau,100,Comthurey_r500
_1120126.JPG,9/13/2020,3:39:38,Empty,Paur,52.1,Comthurey_r500
_1120147.JPG,9/13/2020,22:24:33,Empty,Mnat,0,Comthurey_r500
_1120149.JPG,9/13/2020,22:31:22,Empty,Mnat,0,Comthurey_r500
_1120192.JPG,9/14/2020,22:15:11,Mmyo,Mmyo,100,Comthurey_r500
_1120244.JPG,9/15/2020,23:42:04,Mmyo,Mmyo,88.5,Comthurey_r500
_1120252.JPG,9/16/2020,1:28:03,Mmyo,Mmyo,100,Comthurey_r500
_1120271.JPG,9/16/2020,19:59:37,Bbar,Bbar,100,Comthurey_r500
_1120284.JPG,9/16/2020,23:48:23,Mmyo,Mmyo,100,Comthurey_r500
_1120297.JPG,9/17/2020,3:10:45,Mmyo,Mmyo,100,Comthurey_r500
_1120315.JPG,9/17/2020,20:27:22,Mmyo,Mmyo,100,Comthurey_r500
_1120319.JPG,9/17/2020,20:45:30,Mmyo,Mmyo,99.9,Comthurey_r500
_1120325.JPG,9/17/2020,21:11:15,Mmyo,Mmyo,100,Comthurey_r500
_1120327.JPG,9/17/2020,21:13:59,Mnat,Mnat,99.4,Comthurey_r500
_1120328.JPG,9/17/2020,21:37:14,Mmyo,Mmyo,100,Comthurey_r500
_1120338.JPG,9/17/2020,22:31:15,Mmyo,Mmyo,100,Comthurey_r500
_1120348.JPG,9/17/2020,23:11:42,Mdau,Mdau,68.4,Comthurey_r500
_1120351.JPG,9/17/2020,23:14:07,Mdau,Mdau,100,Comthurey_r500
_1120373.JPG,9/18/2020,0:55:14,Mdau,Mdau,100,Comthurey_r500
_1120374.JPG,9/18/2020,0:55:14,Mdau,Mdau,100,Comthurey_r500
_1120392.JPG,9/18/2020,21:02:07,Mmyo,Mmyo,100,Comthurey_r500
_1120401.JPG,9/18/2020,22:11:53,Mmyo,Mmyo,100,Comthurey_r500
_1120458.JPG,9/20/2020,0:20:56,Mmyo,Mmyo,100,Comthurey_r500
_1120465.JPG,9/20/2020,2:32:35,Bbar,Bbar,100,Comthurey_r500
_1120493.JPG,9/20/2020,22:46:50,Mnat,Mnat,100,Comthurey_r500
_1120494.JPG,9/20/2020,23:00:52,Mmyo,Mmyo,100,Comthurey_r500
_1120512.JPG,9/21/2020,1:07:35,Mnat,Mnat,97.5,Comthurey_r500
_1120516.JPG,9/21/2020,2:19:35,Mmyo,Mmyo,100,Comthurey_r500
_1120522.JPG,9/21/2020,19:15:16,Mmyo,Mmyo,100,Comthurey_r500
_1120525.JPG,9/21/2020,20:49:30,Mmyo,Mmyo,100,Comthurey_r500
_1120533.JPG,9/21/2020,22:36:19,Mmyo,Mmyo,100,Comthurey_r500
_1120566.JPG,9/22/2020,20:48:44,Mmyo,Mmyo,100,Comthurey_r500
_1120588.JPG,9/22/2020,23:31:48,Mnat,Mnat,99.8,Comthurey_r500
_1120620.JPG,9/23/2020,19:56:11,Bbar,Mnat,36.2,Comthurey_r500
_1120623.JPG,9/23/2020,20:49:05,Mmyo,Mmyo,100,Comthurey_r500
_1120626.JPG,9/23/2020,21:19:51,Bbar,Mmyo,61.1,Comthurey_r500
_1120644.JPG,9/23/2020,23:11:15,Mnat,Mnat,97.7,Comthurey_r500
_1120689.JPG,9/24/2020,22:52:44,Mnat,Mnat,72.2,Comthurey_r500
_1120693.JPG,9/24/2020,23:10:37,Mmyo,Mmyo,99.9,Comthurey_r500
_1120705.JPG,9/25/2020,4:18:37,Bbar,Bbar,100,Comthurey_r500
_1120717.JPG,9/25/2020,20:18:15,Mmyo,Mmyo,99.9,Comthurey_r500
_1120726.JPG,9/25/2020,22:26:46,Empty,Mdau,0,Comthurey_r500
_1120750.JPG,9/26/2020,2:22:18,Mmyo,Mmyo,100,Comthurey_r500
_1120756.JPG,9/27/2020,0:48:04,Empty,Mdau,0,Comthurey_r500
_1120803.JPG,9/28/2020,22:22:45,Mnat,Mnat,100,Comthurey_r500
_1120820.JPG,9/29/2020,19:51:00,Mmyo,Mmyo,100,Comthurey_r500
_1120826.JPG,9/29/2020,21:16:04,Mmyo,Mmyo,100,Comthurey_r500
_1120852.JPG,9/30/2020,0:44:02,Mnat,Mnat,99.1,Comthurey_r500
_1120869.JPG,9/30/2020,4:17:57,Mmyo,Mmyo,100,Comthurey_r500
_1120886.JPG,9/30/2020,21:35:44,Mmyo,Mmyo,99.9,Comthurey_r500
_1120888.JPG,9/30/2020,21:40:48,Mmyo,Mmyo,100,Comthurey_r500
_1120893.JPG,9/30/2020,21:50:35,Mmyo,Mmyo,100,Comthurey_r500
_1120907.JPG,10/1/2020,0:05:04,Mmyo,Mmyo,100,Comthurey_r500
_1120951.JPG,10/3/2020,3:46:28,Mmyo,Mmyo,100,Comthurey_r500
_1120983.JPG,10/4/2020,2:28:26,Mmyo,Mmyo,99.9,Comthurey_r500
_1130014.JPG,10/4/2020,21:55:51,Mmyo,Mmyo,99,Comthurey_r500
_1130023.JPG,10/4/2020,23:03:44,Mnat,Mnat,99.9,Comthurey_r500
_1130026.JPG,10/4/2020,23:22:47,Mnat,Mnat,99.1,Comthurey_r500
_1130063.JPG,10/6/2020,19:59:07,Mnat,Mnat,100,Comthurey_r500
_1130072.JPG,10/6/2020,21:25:44,Mmyo,Mmyo,100,Comthurey_r500
_1130115.JPG,10/7/2020,21:05:42,Mnat,Mnat,99.9,Comthurey_r500
_1130139.JPG,10/8/2020,3:46:28,Mmyo,Mmyo,100,Comthurey_r500
_1130243.JPG,10/10/2020,23:37:55,Mnat,Mnat,99.9,Comthurey_r500
_1130245.JPG,10/10/2020,23:40:32,Mnat,Mnat,100,Comthurey_r500
_1130255.JPG,10/11/2020,20:01:53,Mdau,Mdau,100,Comthurey_r500
_1130262.JPG,10/11/2020,20:42:50,Mdau,Mdau,93.9,Comthurey_r500
_1130293.JPG,10/12/2020,0:39:06,Mmyo,Mmyo,100,Comthurey_r500
_1130313.JPG,10/12/2020,5:06:32,Mmyo,Mmyo,100,Comthurey_r500
_1130317.JPG,10/12/2020,18:56:49,Mmyo,Mmyo,100,Comthurey_r500
_1130333.JPG,10/12/2020,20:31:44,Empty,Mmyo,0,Comthurey_r500
_1130443.JPG,10/14/2020,18:38:44,Mdau,Mdau,99.8,Comthurey_r500
_1130469.JPG,10/15/2020,20:37:10,Mnat,Mnat,76.6,Comthurey_r500
_1130472.JPG,10/15/2020,22:38:06,Mnat,Mnat,99.9,Comthurey_r500
_1130512.JPG,10/16/2020,19:43:26,Mnat,Mnat,100,Comthurey_r500
_1130527.JPG,10/16/2020,21:55:31,Mnat,Mnat,98.6,Comthurey_r500
_1130535.JPG,10/16/2020,23:32:54,Mnat,Mnat,99.9,Comthurey_r500
_1130542.JPG,10/17/2020,0:15:07,Mnat,Mnat,80.1,Comthurey_r500
_1130544.JPG,10/17/2020,0:19:12,Mnat,Mnat,100,Comthurey_r500
_1130554.JPG,10/17/2020,2:15:01,Mnat,Mnat,100,Comthurey_r500
_1130578.JPG,10/17/2020,20:22:18,Mmyo,Mmyo,100,Comthurey_r500
_1130580.JPG,10/17/2020,20:35:01,Mnat,Mnat,97.3,Comthurey_r500
_1130663.JPG,10/18/2020,18:45:40,Mmyo,Mmyo,100,Comthurey_r500
_1130709.JPG,10/18/2020,22:38:29,Mnat,Mnat,98.5,Comthurey_r500
_1130712.JPG,10/18/2020,23:08:22,Empty,Empty,0,Comthurey_r500
_1130739.JPG,10/19/2020,19:13:11,Mmyo,Mmyo,100,Comthurey_r500
_1130743.JPG,10/19/2020,19:47:05,Mmyo,Mmyo,100,Comthurey_r500
_1130753.JPG,10/19/2020,21:01:46,Mnat,Mnat,94.8,Comthurey_r500
_1130798.JPG,10/20/2020,18:47:20,Mmyo,Mmyo,100,Comthurey_r500
_1130821.JPG,10/20/2020,19:38:10,Mmyo,Mmyo,100,Comthurey_r500
_1130906.JPG,10/22/2020,22:48:16,Mmyo,Mmyo,62.1,Comthurey_r500
_1130944.JPG,10/23/2020,3:13:30,Mnat,Mnat,100,Comthurey_r500
_1130960.JPG,10/23/2020,17:53:19,Mmyo,Mmyo,99.9,Comthurey_r500
_1130963.JPG,10/23/2020,18:07:48,Mmyo,Mmyo,100,Comthurey_r500
_1130972.JPG,10/23/2020,18:45:09,Mmyo,Mmyo,100,Comthurey_r500
_1130974.JPG,10/23/2020,18:54:08,Mmyo,Mmyo,100,Comthurey_r500
_1130978.JPG,10/23/2020,19:46:27,Mmyo,Mmyo,100,Comthurey_r500
_1130990.JPG,10/23/2020,21:17:59,Mnat,Mnat,68.7,Comthurey_r500
_1140008.JPG,10/23/2020,23:24:43,Mnat,Mnat,99.9,Comthurey_r500
_1140028.JPG,10/24/2020,2:10:03,Mnat,Mnat,99.2,Comthurey_r500
_1140042.JPG,10/24/2020,13:59:51,Empty,Empty,0,Comthurey_r500
_1140064.JPG,10/24/2020,22:08:05,Mnat,Mnat,96.4,Comthurey_r500
_1140079.JPG,10/25/2020,0:32:47,Mnat,Mnat,99.5,Comthurey_r500
_1140081.JPG,10/25/2020,0:38:40,Mnat,Mnat,82.5,Comthurey_r500
_1140104.JPG,10/25/2020,4:42:17,Mnat,Mnat,100,Comthurey_r500
_1140121.JPG,10/25/2020,19:44:53,Mmyo,Mmyo,100,Comthurey_r500
_1140126.JPG,10/25/2020,20:10:50,Mnat,Mnat,100,Comthurey_r500
_1140184.JPG,10/26/2020,4:53:55,Mnat,Mnat,44.6,Comthurey_r500
_1140188.JPG,10/26/2020,5:47:04,Mnat,Mnat,99.9,Comthurey_r500
_1140207.JPG,10/26/2020,18:59:38,Mmyo,Mmyo,100,Comthurey_r500
_1140211.JPG,10/26/2020,19:30:21,Mmyo,Mmyo,100,Comthurey_r500
_1140253.JPG,10/27/2020,2:45:09,Mnat,Mnat,99.8,Comthurey_r500
_1140269.JPG,10/27/2020,4:43:12,Mdau,Mnat,67.1,Comthurey_r500
_1140270.JPG,10/27/2020,4:53:45,Empty,Mnat,68,Comthurey_r500
_1140313.JPG,10/27/2020,23:40:27,Mnat,Mnat,100,Comthurey_r500
_1140318.JPG,10/28/2020,1:14:02,Mmyo,Mmyo,99.9,Comthurey_r500
_1140403.JPG,10/29/2020,4:55:20,Mnat,Mnat,99.9,Comthurey_r500
_1140428.JPG,10/29/2020,21:06:15,Mmyo,Mmyo,100,Comthurey_r500
_1140436.JPG,10/29/2020,23:09:46,Mmyo,Mmyo,100,Comthurey_r500
_1140454.JPG,10/31/2020,5:57:32,Mdau,Mdau,100,Comthurey_r500
_1140516.JPG,11/2/2020,23:02:56,Mnat,Mnat,99.7,Comthurey_r500
_1140556.JPG,11/3/2020,20:44:48,Mnat,Mnat,76.3,Comthurey_r500
_1140571.JPG,11/3/2020,21:56:53,Mnat,Mnat,100,Comthurey_r500
_1140603.JPG,11/4/2020,23:08:48,Mmyo,Mmyo,100,Comthurey_r500
_1140630.JPG,11/5/2020,22:43:56,Mnat,Mnat,79.3,Comthurey_r500
_1140632.JPG,11/5/2020,23:16:01,Mmyo,Mmyo,100,Comthurey_r500
_1140646.JPG,11/6/2020,1:48:52,Mnat,Mnat,99.9,Comthurey_r500
_1140661.JPG,11/6/2020,19:40:41,Mmyo,Mmyo,100,Comthurey_r500
_1140781.JPG,11/8/2020,21:29:38,Mmyo,Mmyo,99.4,Comthurey_r500
_1140828.JPG,11/9/2020,6:06:33,Empty,Mdau,80.2,Comthurey_r500
_1140837.JPG,11/9/2020,18:14:48,Empty,Mmyo,0,Comthurey_r500
_1140848.JPG,11/9/2020,20:36:53,Mnat,Mnat,99.8,Comthurey_r500
_1140866.JPG,11/9/2020,23:16:41,Mdau,Mdau,100,Comthurey_r500
_1140926.JPG,11/10/2020,21:18:48,Mnat,Mnat,99,Comthurey_r500
_1140956.JPG,11/11/2020,0:53:50,Empty,Mnat,0,Comthurey_r500
_1140996.JPG,11/11/2020,20:46:45,Mnat,Mnat,99.8,Comthurey_r500
_1150028.JPG,11/12/2020,1:01:26,Mdau,Mdau,99.9,Comthurey_r500
_1150037.JPG,11/12/2020,3:03:50,Mnat,Mnat,99.5,Comthurey_r500
_1150046.JPG,11/12/2020,4:17:41,Mnat,Mnat,99.9,Comthurey_r500
_1150065.JPG,11/12/2020,20:33:47,Mmyo,Mmyo,100,Comthurey_r500
_1150130.JPG,11/13/2020,19:33:36,Mnat,Mnat,99.9,Comthurey_r500
_1150158.JPG,11/14/2020,0:49:26,Empty,Mdau,0,Comthurey_r500
_1150262.JPG,11/15/2020,23:06:28,Empty,Mnat,0,Comthurey_r500
_1150330.JPG,11/17/2020,2:22:01,Empty,Empty,0,Comthurey_r500
_1150335.JPG,11/17/2020,3:09:56,Mnat,Mnat,98.9,Comthurey_r500
_1150374.JPG,11/18/2020,1:24:52,Mnat,Mnat,99.7,Comthurey_r500
_1150391.JPG,11/18/2020,3:39:11,Mnat,Mnat,93.5,Comthurey_r500
_1150423.JPG,11/18/2020,21:42:08,Empty,Mnat,0,Comthurey_r500
_1150440.JPG,11/18/2020,23:48:38,Mnat,Mnat,100,Comthurey_r500
_1150446.JPG,11/19/2020,0:26:15,Mnat,Mnat,99.2,Comthurey_r500
_1150461.JPG,11/19/2020,3:07:33,Mnat,Mnat,99.9,Comthurey_r500
_1150475.JPG,11/19/2020,17:59:38,Empty,Mdau,0,Comthurey_r500
_1150485.JPG,11/19/2020,19:26:55,Mnat,Mnat,96.9,Comthurey_r500
_1150500.JPG,11/19/2020,21:37:27,Mnat,Mnat,98.7,Comthurey_r500
_1150530.JPG,11/20/2020,1:04:10,Empty,Mdau,0,Comthurey_r500
_1150614.JPG,11/21/2020,18:17:32,Mmyo,Mmyo,100,Comthurey_r500
_1150622.JPG,11/21/2020,21:58:08,Mmyo,Mmyo,100,Comthurey_r500
_1150649.JPG,11/22/2020,3:54:16,Empty,Mdau,0,Comthurey_r500
_1150656.JPG,11/22/2020,4:31:59,Empty,Mdau,0,Comthurey_r500
_1150845.JPG,11/25/2020,23:10:00,Mnat,Mnat,99.8,Comthurey_r500
_1150892.JPG,11/27/2020,5:27:38,Empty,Mnat,0,Comthurey_r500
_1150893.JPG,11/27/2020,5:27:41,Empty,Mnat,0,Comthurey_r500
_1150894.JPG,11/27/2020,5:28:11,Empty,Mnat,0,Comthurey_r500
_1150895.JPG,11/27/2020,5:28:12,Empty,Mnat,0,Comthurey_r500
_1150958.JPG,11/28/2020,18:32:57,Mnat,Mnat,99.9,Comthurey_r500
_1160083.JPG,12/2/2020,2:50:06,Mnat,Mnat,99.8,Comthurey_r500
_1160106.JPG,12/2/2020,19:11:50,Empty,Mnat,0,Comthurey_r500
_1160128.JPG,12/3/2020,17:30:09,Empty,Mnat,0,Comthurey_r500
_1160141.JPG,12/3/2020,18:35:19,Empty,Mnat,0,Comthurey_r500
_1160150.JPG,12/3/2020,19:53:15,Mnat,Mnat,97,Comthurey_r500
_1160159.JPG,12/3/2020,21:53:17,Mnat,Mnat,99.6,Comthurey_r500
_1160161.JPG,12/3/2020,22:29:07,Mnat,Mnat,99.7,Comthurey_r500
_1100573.JPG,12/15/2020,20:41:21,Mdau,Mnat,100,Comthurey_r500
_1100602.JPG,12/16/2020,17:18:00,Mmyo,Mnat,99.9,Comthurey_r500
_1100835.JPG,12/29/2020,17:36:40,Mmyo,Empty,100,Comthurey_r500
_1100301.JPG,12/8/2020,16:56:48,Mnat,Mnat,99.9,Comthurey_r500
_1100302.JPG,12/8/2020,17:37:55,Mnat,Mnat,97.9,Comthurey_r500
_1100303.JPG,12/8/2020,17:52:43,Mnat,Mnat,99.1,Comthurey_r500
_1100304.JPG,12/8/2020,18:11:06,Mnat,Mnat,100,Comthurey_r500
_1100305.JPG,12/8/2020,18:19:10,Mnat,Mnat,99.4,Comthurey_r500
_1100306.JPG,12/8/2020,18:37:37,Mnat,Mnat,99.3,Comthurey_r500
_1100307.JPG,12/8/2020,18:48:41,Mnat,Mnat,98.8,Comthurey_r500
_1100308.JPG,12/8/2020,18:57:35,Mnat,Mnat,99.5,Comthurey_r500
_1100309.JPG,12/8/2020,19:03:02,Mnat,Mnat,99.8,Comthurey_r500
_1100310.JPG,12/8/2020,19:30:11,Mnat,Mnat,80.6,Comthurey_r500
_1100311.JPG,12/8/2020,19:51:20,Mnat,Mnat,99.9,Comthurey_r500
_1100312.JPG,12/8/2020,19:58:05,Mnat,Mnat,99.9,Comthurey_r500
_1100312.JPG,12/8/2020,19:58:05,Mnat,Mnat,99.9,Comthurey_r500
_1100313.JPG,12/8/2020,20:03:35,Mnat,Mnat,100,Comthurey_r500
_1100314.JPG,12/8/2020,20:12:08,Mnat,Mnat,99,Comthurey_r500
_1100315.JPG,8/1/2020,0:42:20,Mdau,Mdau,99.6,Comthurey_r500
_1100315.JPG,12/8/2020,20:57:36,Mnat,Mnat,85.5,Comthurey_r500
_1100316.JPG,8/1/2020,1:07:30,Mdau,Mdau,100,Comthurey_r500
_1100316.JPG,12/8/2020,21:40:43,Mnat,Mnat,99.3,Comthurey_r500
_1100317.JPG,12/8/2020,21:54:57,Mnat,Mnat,99.6,Comthurey_r500
