Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1120061.JPG;2019.04.07;06:48:04;;;Myotis myotis_Myotis blythii;;100.0;
P1120062.JPG;2019.04.07;06:54:15;;;Myotis bechsteinii;Mbec;98.4;
P1120063.JPG;2019.04.07;06:56:10;;;Myotis nattereri;Mnat;100.0;
P1120064.JPG;2019.04.07;06:56:13;;;Myotis nattereri;Mnat;99.9;
P1120065.JPG;2019.04.07;07:04:58;;;Myotis myotis_Myotis blythii;;100.0;
P1120066.JPG;2019.04.07;07:08:59;;;Myotis nattereri;Mnat;100.0;
P1120067.JPG;2019.04.07;07:21:42;;;Myotis myotis_Myotis blythii;;100.0;
P1120068.JPG;2019.04.07;07:34:26;;;Myotis daubentonii;Mdau;100.0;
P1120069.JPG;2019.04.07;07:43:45;;;Myotis myotis_Myotis blythii;;100.0;
P1120070.JPG;2019.04.07;08:09:14;;;Myotis myotis_Myotis blythii;;100.0;
P1120071.JPG;2019.04.07;08:12:03;;;Myotis myotis_Myotis blythii;;99.9;
P1120072.JPG;2019.04.07;08:12:43;;;Myotis myotis_Myotis blythii;;100.0;
P1120073.JPG;2019.04.07;08:13:38;;;Myotis myotis_Myotis blythii;;100.0;
P1120074.JPG;2019.04.07;08:20:28;;;Myotis bechsteinii;Mbec;100.0;
P1120075.JPG;2019.04.07;09:00:22;;;Myotis nattereri;Mnat;100.0;
P1120076.JPG;2019.04.07;09:26:30;;;Myotis daubentonii;Mdau;100.0;
P1120077.JPG;2019.04.07;09:29:17;;;Myotis bechsteinii;Mbec;99.9;
P1120078.JPG;2019.04.07;09:58:46;;;Myotis bechsteinii;Mbec;99.9;
P1120079.JPG;2019.04.07;10:12:23;;;Myotis nattereri;Mnat;99.9;
P1120080.JPG;2019.04.07;10:44:19;;;Myotis nattereri;Mnat;100.0;
P1120081.JPG;2019.04.07;10:44:26;;;Myotis nattereri;Mnat;99.3;
P1120082.JPG;2019.04.07;11:24:23;;;Myotis daubentonii;Mdau;100.0;
P1120083.JPG;2019.04.07;11:28:57;;;Myotis bechsteinii;Mbec;99.9;
P1120084.JPG;2019.04.07;12:17:15;;;Myotis bechsteinii;Mbec;99.9;
P1120085.JPG;2019.04.07;12:28:18;;;Myotis bechsteinii;Mbec;100.0;
P1120086.JPG;2019.04.07;12:43:51;;;Myotis nattereri;Mnat;100.0;
P1120087.JPG;2019.04.07;12:48:45;;;Myotis daubentonii;Mdau;100.0;
P1120088.JPG;2019.04.07;13:11:15;;;Myotis nattereri;Mnat;100.0;
P1120089.JPG;2019.04.07;13:11:18;;;Myotis nattereri;Mnat;99.5;
P1120090.JPG;2019.04.07;13:22:04;unsure;;Myotis nattereri;Mnat;59.6;
P1120091.JPG;2019.04.07;13:49:46;;;Myotis bechsteinii;Mbec;99.7;
P1120092.JPG;2019.04.07;13:53:12;;;Myotis daubentonii;Mdau;100.0;
P1120093.JPG;2019.04.07;13:55:33;;;Myotis nattereri;Mnat;100.0;
P1120094.JPG;2019.04.07;13:56:19;;;Myotis bechsteinii;Mbec;100.0;
P1120095.JPG;2019.04.07;13:57:15;;;Myotis nattereri;Mnat;100.0;
P1120096.JPG;2019.04.07;14:37:07;;multiple;Myotis bechsteinii;Mbec;100.0;
P1120096.JPG;2019.04.07;14:37:07;unsure;multiple;Myotis nattereri;Mnat;49.1;
P1120097.JPG;2019.04.07;14:37:07;;;Myotis bechsteinii;Mbec;100.0;
P1120098.JPG;2019.04.07;14:38:01;;;Myotis bechsteinii;Mbec;100.0;
P1120099.JPG;2019.04.07;15:11:17;;;Myotis nattereri;Mnat;100.0;
P1120100.JPG;2019.04.07;15:37:09;;;Myotis nattereri;Mnat;100.0;
P1120101.JPG;2019.04.07;15:45:42;;;Myotis nattereri;Mnat;99.9;
P1120102.JPG;2019.04.07;15:59:58;;;Myotis daubentonii;Mdau;100.0;
P1120103.JPG;2019.04.07;16:21:10;;;Myotis nattereri;Mnat;99.9;
P1120104.JPG;2019.04.07;16:21:18;;;Myotis nattereri;Mnat;100.0;
P1120105.JPG;2019.04.07;16:36:36;;;Myotis nattereri;Mnat;100.0;
P1120106.JPG;2019.04.07;17:50:04;;;Myotis daubentonii;Mdau;100.0;
P1120107.JPG;2019.04.07;17:50:14;;;Myotis daubentonii;Mdau;100.0;
P1120108.JPG;2019.04.07;17:54:46;;;Myotis nattereri;Mnat;100.0;
P1120109.JPG;2019.04.07;18:23:28;;;Myotis nattereri;Mnat;100.0;
P1120110.JPG;2019.04.07;18:23:42;;;Myotis nattereri;Mnat;99.9;
P1120111.JPG;2019.04.07;18:49:16;;;Myotis bechsteinii;Mbec;99.9;
P1120112.JPG;2019.04.07;18:50:37;;;Myotis bechsteinii;Mbec;99.8;
P1120113.JPG;2019.04.07;19:11:08;;;Myotis myotis_Myotis blythii;;100.0;
P1120114.JPG;2019.04.07;19:11:54;;;Myotis myotis_Myotis blythii;;100.0;
P1120115.JPG;2019.04.07;19:25:37;;;Myotis nattereri;Mnat;100.0;
P1120116.JPG;2019.04.07;19:39:19;;;Myotis myotis_Myotis blythii;;99.9;
P1120117.JPG;2019.04.07;19:40:27;;;Myotis bechsteinii;Mbec;99.7;
P1120118.JPG;2019.04.07;19:41:08;;;Myotis bechsteinii;Mbec;98.6;
P1120119.JPG;2019.04.07;19:54:38;;;Myotis daubentonii;Mdau;100.0;
P1120120.JPG;2019.04.07;19:54:56;;;Myotis daubentonii;Mdau;100.0;
P1120121.JPG;2019.04.07;19:55:03;;;Myotis daubentonii;Mdau;100.0;
P1120122.JPG;2019.04.07;20:04:36;;;Myotis nattereri;Mnat;99.6;
P1120123.JPG;2019.04.07;20:04:56;;;Myotis nattereri;Mnat;99.9;
P1120124.JPG;2019.04.07;20:09:03;;;Myotis nattereri;Mnat;100.0;
P1120125.JPG;2019.04.07;20:09:14;;;Myotis nattereri;Mnat;100.0;
P1120126.JPG;2019.04.07;20:22:06;;;Myotis nattereri;Mnat;100.0;
P1120127.JPG;2019.04.07;20:30:40;;;Myotis bechsteinii;Mbec;99.8;
P1120128.JPG;2019.04.07;20:46:06;;;Myotis myotis_Myotis blythii;;100.0;
P1120129.JPG;2019.04.07;20:52:25;;;Myotis myotis_Myotis blythii;;100.0;
P1120130.JPG;2019.04.07;20:54:01;;;Myotis myotis_Myotis blythii;;100.0;
P1120131.JPG;2019.04.07;20:55:07;;;Myotis myotis_Myotis blythii;;99.8;
P1120132.JPG;2019.04.07;20:55:55;;;Myotis daubentonii;Mdau;100.0;
P1120133.JPG;2019.04.07;20:56:09;;;Myotis daubentonii;Mdau;100.0;
P1120134.JPG;2019.04.07;21:07:48;;;Myotis myotis_Myotis blythii;;100.0;
P1120135.JPG;2019.04.07;21:11:50;;;Myotis bechsteinii;Mbec;99.5;
P1120136.JPG;2019.04.07;21:18:10;;;Myotis bechsteinii;Mbec;100.0;
P1120137.JPG;2019.04.07;21:28:13;;;Myotis myotis_Myotis blythii;;100.0;
P1120138.JPG;2019.04.07;21:29:10;;;Myotis bechsteinii;Mbec;100.0;
P1120139.JPG;2019.04.07;21:39:18;;;Myotis bechsteinii;Mbec;99.9;
P1120140.JPG;2019.04.07;21:41:14;;;Myotis bechsteinii;Mbec;100.0;
P1120141.JPG;2019.04.07;21:43:50;;;Myotis bechsteinii;Mbec;100.0;
P1120142.JPG;2019.04.07;21:44:23;;;Myotis bechsteinii;Mbec;99.7;
P1120143.JPG;2019.04.07;21:50:02;;;Myotis nattereri;Mnat;99.7;
P1120144.JPG;2019.04.07;21:50:21;;;Myotis nattereri;Mnat;88.8;
P1120145.JPG;2019.04.07;21:52:16;;;Myotis myotis_Myotis blythii;;100.0;
P1120146.JPG;2019.04.07;22:01:48;;;Myotis myotis_Myotis blythii;;100.0;
P1120147.JPG;2019.04.07;22:31:53;;;Myotis myotis_Myotis blythii;;100.0;
P1120148.JPG;2019.04.07;22:53:30;;;Myotis daubentonii;Mdau;100.0;
P1120149.JPG;2019.04.07;22:53:43;;;Myotis daubentonii;Mdau;100.0;
P1120150.JPG;2019.04.07;22:57:29;;;Myotis nattereri;Mnat;100.0;
P1120151.JPG;2019.04.07;22:57:37;;;Myotis nattereri;Mnat;99.9;
P1120152.JPG;2019.04.07;22:58:48;;;Myotis bechsteinii;Mbec;99.7;
P1120153.JPG;2019.04.07;23:02:34;;;Myotis myotis_Myotis blythii;;100.0;
P1120154.JPG;2019.04.07;23:05:01;;;Myotis myotis_Myotis blythii;;100.0;
P1120155.JPG;2019.04.07;23:06:37;;;Myotis myotis_Myotis blythii;;100.0;
P1120156.JPG;2019.04.07;23:08:23;;;Myotis myotis_Myotis blythii;;100.0;
P1120157.JPG;2019.04.07;23:08:31;;;Myotis myotis_Myotis blythii;;100.0;
P1120158.JPG;2019.04.07;23:09:55;;;Myotis myotis_Myotis blythii;;100.0;
