Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1410060.JPG;2019.03.22;18:18:11;;;Pipistrellus sp.;Pip;99.7;
P1410061.JPG;2019.03.22;18:19:18;;;Pipistrellus sp.;Pip;99.0;
P1410062.JPG;2019.03.22;18:20:52;;;Pipistrellus sp.;Pip;97.9;
P1410063.JPG;2019.03.22;18:21:37;;;Pipistrellus sp.;Pip;99.9;
P1410064.JPG;2019.03.22;18:22:50;;;Pipistrellus sp.;Pip;99.4;
P1410065.JPG;2019.03.22;18:23:33;;;Pipistrellus sp.;Pip;96.6;
P1410066.JPG;2019.03.22;18:23:49;;;Pipistrellus sp.;Pip;97.3;
P1410067.JPG;2019.03.22;18:24:26;;multiple;Pipistrellus sp.;Pip;92.9;
P1410067.JPG;2019.03.22;18:24:26;;multiple;Pipistrellus sp.;Pip;99.8;
P1410068.JPG;2019.03.22;18:25:03;;;Pipistrellus sp.;Pip;98.2;
P1410069.JPG;2019.03.22;18:26:21;;;Pipistrellus sp.;Pip;99.9;
P1410070.JPG;2019.03.22;18:27:06;;empty;;;;
P1410071.JPG;2019.03.22;18:29:19;;;Pipistrellus sp.;Pip;98.4;
P1410072.JPG;2019.03.22;18:32:29;;;Pipistrellus sp.;Pip;95.4;
P1410073.JPG;2019.03.22;18:36:28;;;Pipistrellus sp.;Pip;100.0;
P1410074.JPG;2019.03.22;18:37:26;;multiple;Pipistrellus sp.;Pip;98.5;
P1410074.JPG;2019.03.22;18:37:26;unsure;multiple;Myotis myotis_Myotis blythii;;69.8;
P1410075.JPG;2019.03.22;18:38:39;;multiple;Pipistrellus sp.;Pip;94.0;
P1410075.JPG;2019.03.22;18:38:39;unsure;multiple;Pipistrellus sp.;Pip;69.8;
P1410076.JPG;2019.03.22;18:44:04;;;Pipistrellus sp.;Pip;100.0;
P1410077.JPG;2019.03.22;18:48:55;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410078.JPG;2019.03.22;18:57:34;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410079.JPG;2019.03.22;19:03:13;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410080.JPG;2019.03.22;19:07:48;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410081.JPG;2019.03.22;19:22:19;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410082.JPG;2019.03.22;19:26:22;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410083.JPG;2019.03.22;19:32:32;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410084.JPG;2019.03.22;19:32:45;;;Plecotus auritus_Plecotus austriacus;;99.9;
