Filename,Date,Time,Flag,Multiple,Species,Code,Confidence.level,X,label_type,ID,TimeofYear,pseudodate,pseudoday
P1140751.JPG,2019-08-01,22:43:18,,,Mdau,Mdau,85.4,NA,species1,P1140751.JPG1,0,2019-08-01,0
P1140752.JPG,2019-08-02,22:48:15,unsure,,Mnat,Mnat,54.4,NA,species1,P1140752.JPG1,1,2019-08-02,1
P1140753.JPG,2019-08-02,23:35:21,unsure,,Mnat,Mnat,45.5,NA,species1,P1140753.JPG1,1,2019-08-02,1
P1140754.JPG,2019-08-03,21:31:56,,,Mnat,Mnat,76.9,NA,species1,P1140754.JPG1,2,2019-08-03,2
P1140755.JPG,2019-08-03,21:39:38,,,Mdau,Mdau,74.1,NA,species1,P1140755.JPG1,2,2019-08-03,2
P1140756.JPG,2019-08-03,21:47:11,unsure,,Mnat,Mnat,52.2,NA,species1,P1140756.JPG1,2,2019-08-03,2
P1140757.JPG,2019-08-03,21:48:14,,multiple,Mdau,Mdau,95.1,NA,species1,P1140757.JPG1,2,2019-08-03,2
P1140757.JPG,2019-08-03,21:48:14,unsure,multiple,Paur,Paur,33.7,NA,species2,P1140757.JPG2,2,2019-08-03,2
P1140758.JPG,2019-08-03,21:49:46,unsure,,Mdau,Mdau,57.8,NA,species1,P1140758.JPG1,2,2019-08-03,2
P1140759.JPG,2019-08-04,00:26:39,,,Mdau,Mdau,99.2,NA,species1,P1140759.JPG1,3,2019-08-03,2
P1140760.JPG,2019-08-04,00:37:25,,,Mnat,Mnat,86.2,NA,species1,P1140760.JPG1,3,2019-08-03,2
P1140761.JPG,2019-08-04,01:07:53,unsure,,Mnat,Mnat,26.3,NA,species1,P1140761.JPG1,3,2019-08-03,2
P1140762.JPG,2019-08-04,02:07:32,unsure,,Mdau,Mdau,63.7,NA,species1,P1140762.JPG1,3,2019-08-03,2
P1140763.JPG,2019-08-04,02:07:45,,,Mnat,Mnat,98.5,NA,species1,P1140763.JPG1,3,2019-08-03,2
P1140764.JPG,2019-08-04,02:07:53,unsure,,Mdau,Mdau,68.7,NA,species1,P1140764.JPG1,3,2019-08-03,2
P1140765.JPG,2019-08-04,02:08:07,,,Mnat,Mnat,98.7,NA,species1,P1140765.JPG1,3,2019-08-03,2
P1140766.JPG,2019-08-04,23:42:26,,,Mnat,Mnat,97,NA,species1,P1140766.JPG1,3,2019-08-04,3
P1140767.JPG,2019-08-05,02:08:42,unsure,,Mnat,Mnat,66.4,NA,species1,P1140767.JPG1,4,2019-08-04,3
P1140768.JPG,2019-08-05,02:54:22,,,Mdau,Mdau,97.2,NA,species1,P1140768.JPG1,4,2019-08-04,3
P1140769.JPG,2019-08-05,20:40:41,unsure,,Mnat,Mnat,57.9,NA,species1,P1140769.JPG1,4,2019-08-05,4
P1140770.JPG,2019-08-05,22:44:44,,,Mnat,Mnat,89.2,NA,species1,P1140770.JPG1,4,2019-08-05,4
P1140771.JPG,2019-08-05,22:48:14,,,Mdau,Mdau,99.6,NA,species1,P1140771.JPG1,4,2019-08-05,4
P1140772.JPG,2019-08-05,22:49:14,unsure,,Mdau,Mdau,39.3,NA,species1,P1140772.JPG1,4,2019-08-05,4
P1140773.JPG,2019-08-05,22:49:58,unsure,,Mnat,Mnat,52.8,NA,species1,P1140773.JPG1,4,2019-08-05,4
P1140774.JPG,2019-08-05,22:50:54,,,Mdau,Mdau,99.5,NA,species1,P1140774.JPG1,4,2019-08-05,4
P1140775.JPG,2019-08-06,00:14:47,,multiple,Mdau,Mdau,88.6,NA,species1,P1140775.JPG1,5,2019-08-05,4
P1140775.JPG,2019-08-06,00:14:47,,multiple,Empty,,90.5,NA,species2,P1140775.JPG2,5,2019-08-05,4
P1140776.JPG,2019-08-06,00:43:29,unsure,multiple,Mnat,Mnat,62,NA,species1,P1140776.JPG1,5,2019-08-05,4
P1140776.JPG,2019-08-06,00:43:29,unsure,multiple,Mdau,Mdau,43.6,NA,species2,P1140776.JPG2,5,2019-08-05,4
P1140777.JPG,2019-08-06,01:37:55,,,Mdau,Mdau,71.7,NA,species1,P1140777.JPG1,5,2019-08-05,4
P1140778.JPG,2019-08-06,01:51:46,unsure,multiple,Mdau,Mdau,51.8,NA,species1,P1140778.JPG1,5,2019-08-05,4
P1140778.JPG,2019-08-06,01:51:46,,multiple,Paur,Paur,81.9,NA,species2,P1140778.JPG2,5,2019-08-05,4
P1140779.JPG,2019-08-06,02:57:20,unsure,,Mnat,Mnat,67.4,NA,species1,P1140779.JPG1,5,2019-08-05,4
P1140780.JPG,2019-08-07,00:22:01,unsure,,Mnat,Mnat,68.4,NA,species1,P1140780.JPG1,6,2019-08-06,5
P1140781.JPG,2019-08-07,00:23:57,unsure,,Mnat,Mnat,51,NA,species1,P1140781.JPG1,6,2019-08-06,5
P1140786.JPG,2019-08-08,20:17:22,,,Mdau,Mdau,99.8,NA,species1,P1140786.JPG1,7,2019-08-08,7
P1140787.JPG,2019-08-08,20:38:37,,,Mdau,Mdau,99.9,NA,species1,P1140787.JPG1,7,2019-08-08,7
P1140788.JPG,2019-08-08,20:40:25,,,Mdau,Mdau,100,NA,species1,P1140788.JPG1,7,2019-08-08,7
P1140789.JPG,2019-08-08,20:42:15,,,Mdau,Mdau,100,NA,species1,P1140789.JPG1,7,2019-08-08,7
P1140790.JPG,2019-08-08,22:58:39,,,Mdau,Mdau,95.6,NA,species1,P1140790.JPG1,7,2019-08-08,7
P1140791.JPG,2019-08-08,23:11:13,,,Mdau,Mdau,86.9,NA,species1,P1140791.JPG1,7,2019-08-08,7
P1140792.JPG,2019-08-08,23:42:04,,multiple,Mmyo,Mmyo,99.2,NA,species1,P1140792.JPG1,7,2019-08-08,7
P1140792.JPG,2019-08-08,23:42:04,,multiple,Mmyo,Mmyo,70.4,NA,species2,P1140792.JPG2,7,2019-08-08,7
P1140793.JPG,2019-08-09,00:04:27,,,Mnat,Mnat,89.6,NA,species1,P1140793.JPG1,8,2019-08-08,7
P1140794.JPG,2019-08-09,00:35:51,,,Mdau,Mdau,96.2,NA,species1,P1140794.JPG1,8,2019-08-08,7
P1140795.JPG,2019-08-09,01:10:19,,,Mnat,Mnat,88,NA,species1,P1140795.JPG1,8,2019-08-08,7
P1140796.JPG,2019-08-09,01:10:22,,,Mdau,Mdau,100,NA,species1,P1140796.JPG1,8,2019-08-08,7
P1140797.JPG,2019-08-09,01:33:39,,,Paur,Paur,99.9,NA,species1,P1140797.JPG1,8,2019-08-08,7
P1140798.JPG,2019-08-09,01:38:11,,,Paur,Paur,99.9,NA,species1,P1140798.JPG1,8,2019-08-08,7
P1140799.JPG,2019-08-09,01:53:38,,,Mdau,Mdau,100,NA,species1,P1140799.JPG1,8,2019-08-08,7
P1140800.JPG,2019-08-09,02:32:17,,,Mdau,Mdau,99.2,NA,species1,P1140800.JPG1,8,2019-08-08,7
P1140801.JPG,2019-08-09,02:38:46,,multiple,Mdau,Mdau,99.8,NA,species1,P1140801.JPG1,8,2019-08-08,7
P1140801.JPG,2019-08-09,02:38:46,,multiple,Mdau,Mdau,99.9,NA,species2,P1140801.JPG2,8,2019-08-08,7
P1140802.JPG,2019-08-09,02:39:12,,,Mdau,Mdau,100,NA,species1,P1140802.JPG1,8,2019-08-08,7
P1140803.JPG,2019-08-09,02:39:38,,,Mdau,Mdau,98.5,NA,species1,P1140803.JPG1,8,2019-08-08,7
P1140804.JPG,2019-08-09,20:41:34,,,Mdau,Mdau,99.9,NA,species1,P1140804.JPG1,8,2019-08-09,8
P1140805.JPG,2019-08-09,23:05:37,unsure,,Mbra,Mbra,40.2,NA,species1,P1140805.JPG1,8,2019-08-09,8
P1140806.JPG,2019-08-10,00:05:46,,,Mbra,Mbra,82.4,NA,species1,P1140806.JPG1,9,2019-08-09,8
P1140807.JPG,2019-08-10,23:35:32,,,Mmyo,Mmyo,96.8,NA,species1,P1140807.JPG1,9,2019-08-10,9
P1140808.JPG,2019-08-11,00:18:57,,,Mnat,Mnat,97.8,NA,species1,P1140808.JPG1,10,2019-08-10,9
P1140809.JPG,2019-08-11,00:42:07,,,Paur,Paur,75.3,NA,species1,P1140809.JPG1,10,2019-08-10,9
P1140810.JPG,2019-08-11,01:01:36,,,Mdau,Mdau,92,NA,species1,P1140810.JPG1,10,2019-08-10,9
P1140811.JPG,2019-08-11,01:01:41,,,Mdau,Mdau,96.4,NA,species1,P1140811.JPG1,10,2019-08-10,9
P1140812.JPG,2019-08-11,01:01:46,,,Mdau,Mdau,99.8,NA,species1,P1140812.JPG1,10,2019-08-10,9
P1140813.JPG,2019-08-11,01:06:20,unsure,,Mdau,Mdau,64.9,NA,species1,P1140813.JPG1,10,2019-08-10,9
P1140814.JPG,2019-08-11,01:19:22,,,Mdau,Mdau,99.9,NA,species1,P1140814.JPG1,10,2019-08-10,9
P1140815.JPG,2019-08-11,01:58:41,,,Paur,Paur,99.9,NA,species1,P1140815.JPG1,10,2019-08-10,9
P1140816.JPG,2019-08-11,02:00:27,,,Mdau,Mdau,99.9,NA,species1,P1140816.JPG1,10,2019-08-10,9
P1140817.JPG,2019-08-11,02:00:28,unsure,,Mnat,Mnat,52.6,NA,species1,P1140817.JPG1,10,2019-08-10,9
P1140818.JPG,2019-08-11,02:01:55,,,Mdau,Mdau,100,NA,species1,P1140818.JPG1,10,2019-08-10,9
P1140819.JPG,2019-08-11,02:04:30,,multiple,Mdau,Mdau,75.9,NA,species1,P1140819.JPG1,10,2019-08-10,9
P1140819.JPG,2019-08-11,02:04:30,,multiple,Mdau,Mdau,98.5,NA,species2,P1140819.JPG2,10,2019-08-10,9
P1140820.JPG,2019-08-11,02:13:21,,,Mnat,Mnat,90.3,NA,species1,P1140820.JPG1,10,2019-08-10,9
P1140821.JPG,2019-08-11,02:14:18,unsure,,Mdau,Mdau,58.6,NA,species1,P1140821.JPG1,10,2019-08-10,9
P1140822.JPG,2019-08-11,02:15:51,unsure,,Mdau,Mdau,58.4,NA,species1,P1140822.JPG1,10,2019-08-10,9
P1140823.JPG,2019-08-11,02:25:09,,,Mdau,Mdau,76.6,NA,species1,P1140823.JPG1,10,2019-08-10,9
P1140824.JPG,2019-08-11,02:25:28,,,Mdau,Mdau,99.3,NA,species1,P1140824.JPG1,10,2019-08-10,9
P1140825.JPG,2019-08-11,02:25:42,unsure,,Empty,,35.7,NA,species1,P1140825.JPG1,10,2019-08-10,9
P1140826.JPG,2019-08-11,02:26:57,,,Mdau,Mdau,72.8,NA,species1,P1140826.JPG1,10,2019-08-10,9
P1140827.JPG,2019-08-11,02:27:41,,,Mdau,Mdau,100,NA,species1,P1140827.JPG1,10,2019-08-10,9
P1140828.JPG,2019-08-11,04:10:21,,,Mdau,Mdau,100,NA,species1,P1140828.JPG1,10,2019-08-10,9
P1140829.JPG,2019-08-11,20:00:30,,,Mdau,Mdau,88.1,NA,species1,P1140829.JPG1,10,2019-08-11,10
P1140830.JPG,2019-08-11,20:24:56,,,Mdau,Mdau,78.5,NA,species1,P1140830.JPG1,10,2019-08-11,10
P1140831.JPG,2019-08-11,21:50:08,,,Mnat,Mnat,100,NA,species1,P1140831.JPG1,10,2019-08-11,10
P1140832.JPG,2019-08-11,22:01:19,,,Paur,Paur,98.4,NA,species1,P1140832.JPG1,10,2019-08-11,10
P1140833.JPG,2019-08-11,22:12:33,,,Mnat,Mnat,95.7,NA,species1,P1140833.JPG1,10,2019-08-11,10
P1140834.JPG,2019-08-11,22:21:07,unsure,,Mbra,Mbra,60,NA,species1,P1140834.JPG1,10,2019-08-11,10
P1140835.JPG,2019-08-11,22:28:52,,,Mnat,Mnat,100,NA,species1,P1140835.JPG1,10,2019-08-11,10
P1140836.JPG,2019-08-11,22:39:34,,,Paur,Paur,100,NA,species1,P1140836.JPG1,10,2019-08-11,10
P1140837.JPG,2019-08-11,22:58:12,,,Mnat,Mnat,99.9,NA,species1,P1140837.JPG1,10,2019-08-11,10
P1140838.JPG,2019-08-11,23:11:34,,,Paur,Paur,100,NA,species1,P1140838.JPG1,10,2019-08-11,10
P1140839.JPG,2019-08-11,23:22:12,,,Paur,Paur,99.9,NA,species1,P1140839.JPG1,10,2019-08-11,10
P1140840.JPG,2019-08-11,23:23:50,,,Mnat,Mnat,100,NA,species1,P1140840.JPG1,10,2019-08-11,10
P1140841.JPG,2019-08-11,23:36:02,,,Mdau,Mdau,99.8,NA,species1,P1140841.JPG1,10,2019-08-11,10
P1140842.JPG,2019-08-11,23:36:20,,,Mdau,Mdau,99.9,NA,species1,P1140842.JPG1,10,2019-08-11,10
P1140843.JPG,2019-08-11,23:43:02,,,Mmyo,Mmyo,73.4,NA,species1,P1140843.JPG1,10,2019-08-11,10
P1140844.JPG,2019-08-11,23:56:52,unsure,,Mmyo,Mmyo,61.3,NA,species1,P1140844.JPG1,10,2019-08-11,10
P1140845.JPG,2019-08-12,00:41:10,,,Mdau,Mdau,90.8,NA,species1,P1140845.JPG1,11,2019-08-11,10
P1140846.JPG,2019-08-12,00:44:45,,,Mdau,Mdau,99.9,NA,species1,P1140846.JPG1,11,2019-08-11,10
P1140847.JPG,2019-08-12,00:46:23,,,Mdau,Mdau,99.2,NA,species1,P1140847.JPG1,11,2019-08-11,10
P1140848.JPG,2019-08-12,00:49:43,,,Mdau,Mdau,84.8,NA,species1,P1140848.JPG1,11,2019-08-11,10
P1140849.JPG,2019-08-12,00:59:11,,,Mdau,Mdau,77.3,NA,species1,P1140849.JPG1,11,2019-08-11,10
P1140850.JPG,2019-08-12,01:14:10,unsure,,Mdau,Mdau,61.7,NA,species1,P1140850.JPG1,11,2019-08-11,10
P1140851.JPG,2019-08-12,01:27:46,unsure,,Mnat,Mnat,50,NA,species1,P1140851.JPG1,11,2019-08-11,10
P1140852.JPG,2019-08-12,01:32:19,,,Mdau,Mdau,99.9,NA,species1,P1140852.JPG1,11,2019-08-11,10
P1140853.JPG,2019-08-12,01:32:53,,,Mdau,Mdau,99.6,NA,species1,P1140853.JPG1,11,2019-08-11,10
P1140854.JPG,2019-08-12,01:35:22,,,Mdau,Mdau,100,NA,species1,P1140854.JPG1,11,2019-08-11,10
P1140855.JPG,2019-08-12,01:41:44,,,Mdau,Mdau,99.9,NA,species1,P1140855.JPG1,11,2019-08-11,10
P1140856.JPG,2019-08-12,01:42:35,,,Mdau,Mdau,98.4,NA,species1,P1140856.JPG1,11,2019-08-11,10
P1140857.JPG,2019-08-12,01:52:19,,,Mdau,Mdau,100,NA,species1,P1140857.JPG1,11,2019-08-11,10
P1140858.JPG,2019-08-12,01:53:32,,,Mdau,Mdau,99.9,NA,species1,P1140858.JPG1,11,2019-08-11,10
P1140859.JPG,2019-08-12,02:05:10,,,Mdau,Mdau,99.9,NA,species1,P1140859.JPG1,11,2019-08-11,10
P1140860.JPG,2019-08-12,02:06:42,,,Mdau,Mdau,73.5,NA,species1,P1140860.JPG1,11,2019-08-11,10
P1140861.JPG,2019-08-12,02:07:01,,,Mdau,Mdau,99.4,NA,species1,P1140861.JPG1,11,2019-08-11,10
P1140862.JPG,2019-08-12,02:18:15,unsure,multiple,Mnat,Mnat,41.9,NA,species1,P1140862.JPG1,11,2019-08-11,10
P1140862.JPG,2019-08-12,02:18:15,,multiple,Mdau,Mdau,88.7,NA,species2,P1140862.JPG2,11,2019-08-11,10
P1140863.JPG,2019-08-12,02:27:05,,,Mdau,Mdau,99.8,NA,species1,P1140863.JPG1,11,2019-08-11,10
P1140864.JPG,2019-08-12,02:27:27,,,Mdau,Mdau,100,NA,species1,P1140864.JPG1,11,2019-08-11,10
P1140865.JPG,2019-08-12,02:28:08,unsure,,Mdau,Mdau,59.1,NA,species1,P1140865.JPG1,11,2019-08-11,10
P1140866.JPG,2019-08-12,03:03:39,,,Mdau,Mdau,98.2,NA,species1,P1140866.JPG1,11,2019-08-11,10
P1140867.JPG,2019-08-12,03:12:40,,,Mdau,Mdau,91.5,NA,species1,P1140867.JPG1,11,2019-08-11,10
P1140868.JPG,2019-08-12,03:34:21,,,Mdau,Mdau,99.9,NA,species1,P1140868.JPG1,11,2019-08-11,10
P1140869.JPG,2019-08-12,03:39:43,unsure,multiple,Mdau,Mdau,25.8,NA,species1,P1140869.JPG1,11,2019-08-11,10
P1140869.JPG,2019-08-12,03:39:43,,multiple,Mdau,Mdau,98.8,NA,species2,P1140869.JPG2,11,2019-08-11,10
P1140870.JPG,2019-08-12,03:45:40,unsure,,Mdau,Mdau,58.7,NA,species1,P1140870.JPG1,11,2019-08-11,10
P1140871.JPG,2019-08-12,03:52:40,,,Mdau,Mdau,99.7,NA,species1,P1140871.JPG1,11,2019-08-11,10
P1140872.JPG,2019-08-12,03:53:16,,,Mdau,Mdau,99.9,NA,species1,P1140872.JPG1,11,2019-08-11,10
P1140873.JPG,2019-08-12,03:53:32,,multiple,Mdau,Mdau,99.9,NA,species1,P1140873.JPG1,11,2019-08-11,10
P1140873.JPG,2019-08-12,03:53:32,,multiple,Mdau,Mdau,99.7,NA,species2,P1140873.JPG2,11,2019-08-11,10
P1140874.JPG,2019-08-12,03:58:25,,multiple,Mdau,Mdau,92.5,NA,species1,P1140874.JPG1,11,2019-08-11,10
P1140874.JPG,2019-08-12,03:58:25,,multiple,Mdau,Mdau,99.4,NA,species2,P1140874.JPG2,11,2019-08-11,10
P1140875.JPG,2019-08-12,05:48:22,,,Mdau,Mdau,100,NA,species1,P1140875.JPG1,11,2019-08-11,10
P1140877.JPG,2019-08-12,20:02:20,,,Mdau,Mdau,77.2,NA,species1,P1140877.JPG1,11,2019-08-12,11
P1140878.JPG,2019-08-12,20:27:55,,multiple,Mdau,Mdau,98.5,NA,species1,P1140878.JPG1,11,2019-08-12,11
P1140878.JPG,2019-08-12,20:27:55,,multiple,Mdau,Mdau,83.8,NA,species2,P1140878.JPG2,11,2019-08-12,11
P1140879.JPG,2019-08-12,20:40:57,,,Mdau,Mdau,99.9,NA,species1,P1140879.JPG1,11,2019-08-12,11
P1140880.JPG,2019-08-12,20:41:23,,multiple,Mdau,Mdau,99.9,NA,species1,P1140880.JPG1,11,2019-08-12,11
P1140880.JPG,2019-08-12,20:41:23,unsure,multiple,Mdau,Mdau,54.8,NA,species2,P1140880.JPG2,11,2019-08-12,11
P1140881.JPG,2019-08-12,21:08:36,,,Mdau,Mdau,99.9,NA,species1,P1140881.JPG1,11,2019-08-12,11
P1140882.JPG,2019-08-12,22:32:18,unsure,,Mdau,Mdau,52.3,NA,species1,P1140882.JPG1,11,2019-08-12,11
P1140883.JPG,2019-08-12,22:36:02,,,Mnat,Mnat,99.8,NA,species1,P1140883.JPG1,11,2019-08-12,11
P1140884.JPG,2019-08-12,22:39:04,,,Mbra,Mbra,70.4,NA,species1,P1140884.JPG1,11,2019-08-12,11
P1140885.JPG,2019-08-12,22:43:28,unsure,,Mdau,Mdau,65.9,NA,species1,P1140885.JPG1,11,2019-08-12,11
P1140886.JPG,2019-08-12,22:47:01,,,Mnat,Mnat,99.8,NA,species1,P1140886.JPG1,11,2019-08-12,11
P1140887.JPG,2019-08-12,22:55:59,,,Mnat,Mnat,100,NA,species1,P1140887.JPG1,11,2019-08-12,11
P1140888.JPG,2019-08-12,23:10:56,,,Mdau,Mdau,97.6,NA,species1,P1140888.JPG1,11,2019-08-12,11
P1140889.JPG,2019-08-12,23:12:30,,,Mnat,Mnat,100,NA,species1,P1140889.JPG1,11,2019-08-12,11
P1140890.JPG,2019-08-12,23:13:23,,,Mdau,Mdau,100,NA,species1,P1140890.JPG1,11,2019-08-12,11
P1140891.JPG,2019-08-12,23:13:29,,,Mdau,Mdau,99.9,NA,species1,P1140891.JPG1,11,2019-08-12,11
P1140892.JPG,2019-08-12,23:20:32,,,Mdau,Mdau,100,NA,species1,P1140892.JPG1,11,2019-08-12,11
P1140893.JPG,2019-08-12,23:22:39,,,Mdau,Mdau,99.9,NA,species1,P1140893.JPG1,11,2019-08-12,11
P1140894.JPG,2019-08-12,23:30:46,,,Mdau,Mdau,99.8,NA,species1,P1140894.JPG1,11,2019-08-12,11
P1140895.JPG,2019-08-12,23:34:37,,,Mdau,Mdau,99.7,NA,species1,P1140895.JPG1,11,2019-08-12,11
P1140896.JPG,2019-08-12,23:35:05,,,Mdau,Mdau,99.9,NA,species1,P1140896.JPG1,11,2019-08-12,11
P1140897.JPG,2019-08-12,23:41:42,,,Mdau,Mdau,98.8,NA,species1,P1140897.JPG1,11,2019-08-12,11
P1140898.JPG,2019-08-12,23:44:37,,,Mdau,Mdau,99,NA,species1,P1140898.JPG1,11,2019-08-12,11
P1140899.JPG,2019-08-12,23:54:43,unsure,,Mnat,Mnat,51.1,NA,species1,P1140899.JPG1,11,2019-08-12,11
P1140900.JPG,2019-08-12,23:56:06,,,Mnat,Mnat,99.9,NA,species1,P1140900.JPG1,11,2019-08-12,11
P1140901.JPG,2019-08-13,00:03:21,,,Mdau,Mdau,99.9,NA,species1,P1140901.JPG1,12,2019-08-12,11
P1140902.JPG,2019-08-13,00:10:41,,,Mdau,Mdau,89.2,NA,species1,P1140902.JPG1,12,2019-08-12,11
P1140903.JPG,2019-08-13,00:10:53,unsure,,Mnat,Mnat,62.2,NA,species1,P1140903.JPG1,12,2019-08-12,11
P1140904.JPG,2019-08-13,00:11:02,,,Mdau,Mdau,100,NA,species1,P1140904.JPG1,12,2019-08-12,11
P1140905.JPG,2019-08-13,00:13:36,unsure,,Mdau,Mdau,67.7,NA,species1,P1140905.JPG1,12,2019-08-12,11
P1140906.JPG,2019-08-13,00:13:44,,,Mdau,Mdau,99.9,NA,species1,P1140906.JPG1,12,2019-08-12,11
P1140907.JPG,2019-08-13,00:14:01,,,Mdau,Mdau,99.7,NA,species1,P1140907.JPG1,12,2019-08-12,11
P1140908.JPG,2019-08-13,00:14:13,,,Mdau,Mdau,95.3,NA,species1,P1140908.JPG1,12,2019-08-12,11
P1140909.JPG,2019-08-13,00:14:41,,,Mdau,Mdau,77.7,NA,species1,P1140909.JPG1,12,2019-08-12,11
P1140910.JPG,2019-08-13,00:14:56,,,Mdau,Mdau,93.6,NA,species1,P1140910.JPG1,12,2019-08-12,11
P1140911.JPG,2019-08-13,00:15:16,,,Mdau,Mdau,85.5,NA,species1,P1140911.JPG1,12,2019-08-12,11
P1140912.JPG,2019-08-13,00:15:18,,multiple,Mdau,Mdau,96.1,NA,species1,P1140912.JPG1,12,2019-08-12,11
P1140912.JPG,2019-08-13,00:15:18,unsure,multiple,Mnat,Mnat,51.7,NA,species2,P1140912.JPG2,12,2019-08-12,11
P1140913.JPG,2019-08-13,00:16:10,,,Mdau,Mdau,98.8,NA,species1,P1140913.JPG1,12,2019-08-12,11
P1140914.JPG,2019-08-13,00:16:38,,,Mdau,Mdau,92.6,NA,species1,P1140914.JPG1,12,2019-08-12,11
P1140915.JPG,2019-08-13,00:17:59,,,Mdau,Mdau,100,NA,species1,P1140915.JPG1,12,2019-08-12,11
P1140916.JPG,2019-08-13,00:20:56,,,Mdau,Mdau,99.9,NA,species1,P1140916.JPG1,12,2019-08-12,11
P1140917.JPG,2019-08-13,00:21:27,,,Mdau,Mdau,99.6,NA,species1,P1140917.JPG1,12,2019-08-12,11
P1140918.JPG,2019-08-13,00:23:38,,,Mdau,Mdau,94.6,NA,species1,P1140918.JPG1,12,2019-08-12,11
P1140919.JPG,2019-08-13,00:23:40,,,Mdau,Mdau,99.7,NA,species1,P1140919.JPG1,12,2019-08-12,11
P1140920.JPG,2019-08-13,00:24:03,,multiple,Mdau,Mdau,99.9,NA,species1,P1140920.JPG1,12,2019-08-12,11
P1140920.JPG,2019-08-13,00:24:03,,multiple,Mdau,Mdau,94.3,NA,species2,P1140920.JPG2,12,2019-08-12,11
P1140921.JPG,2019-08-13,00:26:30,,,Mdau,Mdau,99.9,NA,species1,P1140921.JPG1,12,2019-08-12,11
P1140922.JPG,2019-08-13,00:26:31,,,Mdau,Mdau,95.4,NA,species1,P1140922.JPG1,12,2019-08-12,11
P1140923.JPG,2019-08-13,00:28:05,,,Mdau,Mdau,98.9,NA,species1,P1140923.JPG1,12,2019-08-12,11
P1140924.JPG,2019-08-13,00:28:51,,,Mdau,Mdau,99.1,NA,species1,P1140924.JPG1,12,2019-08-12,11
P1140925.JPG,2019-08-13,00:28:53,unsure,multiple,Mdau,Mdau,21.7,NA,species1,P1140925.JPG1,12,2019-08-12,11
P1140925.JPG,2019-08-13,00:28:53,,multiple,Mdau,Mdau,96.2,NA,species2,P1140925.JPG2,12,2019-08-12,11
P1140926.JPG,2019-08-13,00:32:34,,,Mdau,Mdau,99.8,NA,species1,P1140926.JPG1,12,2019-08-12,11
P1140927.JPG,2019-08-13,00:33:47,,multiple,Mdau,Mdau,93.1,NA,species1,P1140927.JPG1,12,2019-08-12,11
P1140927.JPG,2019-08-13,00:33:47,unsure,multiple,Mdau,Mdau,50.3,NA,species2,P1140927.JPG2,12,2019-08-12,11
P1140928.JPG,2019-08-13,00:34:21,,,Mdau,Mdau,99.6,NA,species1,P1140928.JPG1,12,2019-08-12,11
P1140929.JPG,2019-08-13,00:39:42,unsure,,Mdau,Mdau,56.4,NA,species1,P1140929.JPG1,12,2019-08-12,11
P1140930.JPG,2019-08-13,00:39:43,,,Mdau,Mdau,100,NA,species1,P1140930.JPG1,12,2019-08-12,11
P1140931.JPG,2019-08-13,00:40:02,,,Mdau,Mdau,99.4,NA,species1,P1140931.JPG1,12,2019-08-12,11
P1140932.JPG,2019-08-13,00:40:31,,,Paur,Paur,100,NA,species1,P1140932.JPG1,12,2019-08-12,11
P1140933.JPG,2019-08-13,00:42:10,,,Mdau,Mdau,99.9,NA,species1,P1140933.JPG1,12,2019-08-12,11
P1140934.JPG,2019-08-13,00:43:11,,,Mdau,Mdau,99.5,NA,species1,P1140934.JPG1,12,2019-08-12,11
P1140935.JPG,2019-08-13,00:43:43,,,Mdau,Mdau,99.1,NA,species1,P1140935.JPG1,12,2019-08-12,11
P1140936.JPG,2019-08-13,00:53:50,,,Mdau,Mdau,97.9,NA,species1,P1140936.JPG1,12,2019-08-12,11
P1140937.JPG,2019-08-13,00:57:30,,,Paur,Paur,100,NA,species1,P1140937.JPG1,12,2019-08-12,11
P1140938.JPG,2019-08-13,00:59:51,,,Paur,Paur,99.9,NA,species1,P1140938.JPG1,12,2019-08-12,11
P1140939.JPG,2019-08-13,01:08:10,,,Mdau,Mdau,94.4,NA,species1,P1140939.JPG1,12,2019-08-12,11
P1140940.JPG,2019-08-13,01:16:11,,,Mdau,Mdau,99.9,NA,species1,P1140940.JPG1,12,2019-08-12,11
P1140941.JPG,2019-08-13,01:32:14,,,Mdau,Mdau,99.9,NA,species1,P1140941.JPG1,12,2019-08-12,11
P1140942.JPG,2019-08-13,01:33:15,,,Mdau,Mdau,99.9,NA,species1,P1140942.JPG1,12,2019-08-12,11
P1140943.JPG,2019-08-13,02:02:20,,,Mdau,Mdau,97.2,NA,species1,P1140943.JPG1,12,2019-08-12,11
P1140944.JPG,2019-08-13,02:14:04,,,Mdau,Mdau,90,NA,species1,P1140944.JPG1,12,2019-08-12,11
P1140945.JPG,2019-08-13,02:14:32,,,Mdau,Mdau,97.8,NA,species1,P1140945.JPG1,12,2019-08-12,11
P1140946.JPG,2019-08-13,02:14:34,,,Mdau,Mdau,99.9,NA,species1,P1140946.JPG1,12,2019-08-12,11
P1140947.JPG,2019-08-13,02:14:40,,,Mdau,Mdau,99.9,NA,species1,P1140947.JPG1,12,2019-08-12,11
P1140948.JPG,2019-08-13,02:27:20,,,Mdau,Mdau,100,NA,species1,P1140948.JPG1,12,2019-08-12,11
P1140949.JPG,2019-08-13,02:32:13,,,Mdau,Mdau,73.1,NA,species1,P1140949.JPG1,12,2019-08-12,11
P1140950.JPG,2019-08-13,02:42:26,,,Mdau,Mdau,94.7,NA,species1,P1140950.JPG1,12,2019-08-12,11
