Filename,Filename2,Date,Time,Place,Species.x,Comment,TimeofYear,pseudodate,pseudoday,Flag,Multiple,Species.y,Code,Confidence.level,X,label_type,ID
P1140752.JPG,02.08.2019,8/2/2019,22:48:15,Eldena,Mbra,,1,8/2/2019,1,unsure,,Mnat,Mnat,54.4,NA,species1,P1140752.JPG1
P1140753.JPG,02.08.2019,8/2/2019,23:35:21,Eldena,Mmyo,,1,8/2/2019,1,unsure,,Mnat,Mnat,45.5,NA,species1,P1140753.JPG1
P1140755.JPG,03.08.2019,8/3/2019,21:39:38,Eldena,NA,,2,8/3/2019,2,,,Mdau,Mdau,74.1,NA,species1,P1140755.JPG1
P1140763.JPG,04.08.2019,8/4/2019,2:07:45,Eldena,Mnat,,3,8/3/2019,2,,,Mnat,Mnat,98.5,NA,species1,P1140763.JPG1
P1140764.JPG,04.08.2019,8/4/2019,2:07:53,Eldena,Mnat,,3,8/3/2019,2,unsure,,Mdau,Mdau,68.7,NA,species1,P1140764.JPG1
P1140765.JPG,04.08.2019,8/4/2019,2:08:07,Eldena,Mnat,,3,8/3/2019,2,,,Mnat,Mnat,98.7,NA,species1,P1140765.JPG1
P1140767.JPG,05.08.2019,8/5/2019,2:08:42,Eldena,Mnat,,4,8/4/2019,3,unsure,,Mnat,Mnat,66.4,NA,species1,P1140767.JPG1
P1140768.JPG,05.08.2019,8/5/2019,2:54:22,Eldena,Mdau,,4,8/4/2019,3,,,Mdau,Mdau,97.2,NA,species1,P1140768.JPG1
P1140769.JPG,05.08.2019,8/5/2019,20:40:41,Eldena,Mnat,,4,8/5/2019,4,unsure,,Mnat,Mnat,57.9,NA,species1,P1140769.JPG1
P1140770.JPG,05.08.2019,8/5/2019,22:44:44,Eldena,NA,,4,8/5/2019,4,,,Mnat,Mnat,89.2,NA,species1,P1140770.JPG1
P1140771.JPG,05.08.2019,8/5/2019,22:48:14,Eldena,NA,,4,8/5/2019,4,,,Mdau,Mdau,99.6,NA,species1,P1140771.JPG1
P1140772.JPG,05.08.2019,8/5/2019,22:49:14,Eldena,Mbra,,4,8/5/2019,4,unsure,,Mdau,Mdau,39.3,NA,species1,P1140772.JPG1
P1140776.JPG,06.08.2019,8/6/2019,0:43:29,Eldena,Mnat,multiple bats ,5,8/5/2019,4,unsure,multiple,Mnat,Mnat,62,NA,species1,P1140776.JPG1
P1140776.JPG,06.08.2019,8/6/2019,0:43:29,Eldena,Mnat,multiple bats ,5,8/5/2019,4,unsure,multiple,Mdau,Mdau,43.6,NA,species2,P1140776.JPG2
P1140777.JPG,06.08.2019,8/6/2019,1:37:55,Eldena,NA,,5,8/5/2019,4,,,Mdau,Mdau,71.7,NA,species1,P1140777.JPG1
P1140778.JPG,06.08.2019,8/6/2019,1:51:46,Eldena,NA,multiple bats ,5,8/5/2019,4,unsure,multiple,Mdau,Mdau,51.8,NA,species1,P1140778.JPG1
P1140778.JPG,06.08.2019,8/6/2019,1:51:46,Eldena,NA,multiple bats ,5,8/5/2019,4,,multiple,Paur,Paur,81.9,NA,species2,P1140778.JPG2
P1140779.JPG,06.08.2019,8/6/2019,2:57:20,Eldena,Mnat,,5,8/5/2019,4,unsure,,Mnat,Mnat,67.4,NA,species1,P1140779.JPG1
P1140780.JPG,07.08.2019,8/7/2019,0:22:01,Eldena,Mnat,,6,8/6/2019,5,unsure,,Mnat,Mnat,68.4,NA,species1,P1140780.JPG1
P1140786.JPG,08.08.2019,8/8/2019,20:17:22,Eldena,Mdau,,7,8/8/2019,7,,,Mdau,Mdau,99.8,NA,species1,P1140786.JPG1
P1140787.JPG,08.08.2019,8/8/2019,20:38:37,Eldena,Mdau,,7,8/8/2019,7,,,Mdau,Mdau,99.9,NA,species1,P1140787.JPG1
P1140788.JPG,08.08.2019,8/8/2019,20:40:25,Eldena,Mdau,,7,8/8/2019,7,,,Mdau,Mdau,100,NA,species1,P1140788.JPG1
P1140789.JPG,08.08.2019,8/8/2019,20:42:15,Eldena,Mdau,,7,8/8/2019,7,,,Mdau,Mdau,100,NA,species1,P1140789.JPG1
P1140790.JPG,08.08.2019,8/8/2019,22:58:39,Eldena,Mdau,,7,8/8/2019,7,,,Mdau,Mdau,95.6,NA,species1,P1140790.JPG1
P1140791.JPG,08.08.2019,8/8/2019,23:11:13,Eldena,Mdau,,7,8/8/2019,7,,,Mdau,Mdau,86.9,NA,species1,P1140791.JPG1
P1140792.JPG,08.08.2019,8/8/2019,23:42:04,Eldena,Mmyo,multiple bats,7,8/8/2019,7,,multiple,Mmyo,Mmyo,99.2,NA,species1,P1140792.JPG1
P1140792.JPG,08.08.2019,8/8/2019,23:42:04,Eldena,Mmyo,multiple bats,7,8/8/2019,7,,multiple,Mmyo,Mmyo,70.4,NA,species2,P1140792.JPG2
P1140793.JPG,09.08.2019,8/9/2019,0:04:27,Eldena,Mdau,,8,8/8/2019,7,,,Mnat,Mnat,89.6,NA,species1,P1140793.JPG1
P1140794.JPG,09.08.2019,8/9/2019,0:35:51,Eldena,Mdau,,8,8/8/2019,7,,,Mdau,Mdau,96.2,NA,species1,P1140794.JPG1
P1140795.JPG,09.08.2019,8/9/2019,1:10:19,Eldena,Mdau,,8,8/8/2019,7,,,Mnat,Mnat,88,NA,species1,P1140795.JPG1
P1140796.JPG,09.08.2019,8/9/2019,1:10:22,Eldena,Mdau,,8,8/8/2019,7,,,Mdau,Mdau,100,NA,species1,P1140796.JPG1
P1140797.JPG,09.08.2019,8/9/2019,1:33:39,Eldena,Paur,,8,8/8/2019,7,,,Paur,Paur,99.9,NA,species1,P1140797.JPG1
P1140798.JPG,09.08.2019,8/9/2019,1:38:11,Eldena,Paur,,8,8/8/2019,7,,,Paur,Paur,99.9,NA,species1,P1140798.JPG1
P1140799.JPG,09.08.2019,8/9/2019,1:53:38,Eldena,Mdau,,8,8/8/2019,7,,,Mdau,Mdau,100,NA,species1,P1140799.JPG1
P1140800.JPG,09.08.2019,8/9/2019,2:32:17,Eldena,Mdau,,8,8/8/2019,7,,,Mdau,Mdau,99.2,NA,species1,P1140800.JPG1
P1140801.JPG,09.08.2019,8/9/2019,2:38:46,Eldena,Mdau,multiple bats,8,8/8/2019,7,,multiple,Mdau,Mdau,99.8,NA,species1,P1140801.JPG1
P1140801.JPG,09.08.2019,8/9/2019,2:38:46,Eldena,Mdau,multiple bats,8,8/8/2019,7,,multiple,Mdau,Mdau,99.9,NA,species2,P1140801.JPG2
P1140802.JPG,09.08.2019,8/9/2019,2:39:12,Eldena,Mdau,,8,8/8/2019,7,,,Mdau,Mdau,100,NA,species1,P1140802.JPG1
P1140803.JPG,09.08.2019,8/9/2019,2:39:38,Eldena,Mdau,,8,8/8/2019,7,,,Mdau,Mdau,98.5,NA,species1,P1140803.JPG1
P1140804.JPG,09.08.2019,8/9/2019,20:41:34,Eldena,Mdau,,8,8/9/2019,8,,,Mdau,Mdau,99.9,NA,species1,P1140804.JPG1
P1140805.JPG,09.08.2019,8/9/2019,23:05:37,Eldena,Mbra,,8,8/9/2019,8,unsure,,Mbra,Mbra,40.2,NA,species1,P1140805.JPG1
P1140806.JPG,10.08.2019,8/10/2019,0:05:46,Eldena,Mbra,,9,8/9/2019,8,,,Mbra,Mbra,82.4,NA,species1,P1140806.JPG1
P1140807.JPG,10.08.2019,8/10/2019,23:35:32,Eldena,Mmyo,,9,8/10/2019,9,,,Mmyo,Mmyo,96.8,NA,species1,P1140807.JPG1
P1140808.JPG,11.08.2019,8/11/2019,0:18:57,Eldena,Mdau,,10,8/10/2019,9,,,Mnat,Mnat,97.8,NA,species1,P1140808.JPG1
P1140809.JPG,11.08.2019,8/11/2019,0:42:07,Eldena,Paur,,10,8/10/2019,9,,,Paur,Paur,75.3,NA,species1,P1140809.JPG1
P1140810.JPG,11.08.2019,8/11/2019,1:01:36,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,92,NA,species1,P1140810.JPG1
P1140811.JPG,11.08.2019,8/11/2019,1:01:41,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,96.4,NA,species1,P1140811.JPG1
P1140812.JPG,11.08.2019,8/11/2019,1:01:46,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,99.8,NA,species1,P1140812.JPG1
P1140813.JPG,11.08.2019,8/11/2019,1:06:20,Eldena,Mbra,,10,8/10/2019,9,unsure,,Mdau,Mdau,64.9,NA,species1,P1140813.JPG1
P1140814.JPG,11.08.2019,8/11/2019,1:19:22,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,99.9,NA,species1,P1140814.JPG1
P1140815.JPG,11.08.2019,8/11/2019,1:58:41,Eldena,Paur,,10,8/10/2019,9,,,Paur,Paur,99.9,NA,species1,P1140815.JPG1
P1140816.JPG,11.08.2019,8/11/2019,2:00:27,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,99.9,NA,species1,P1140816.JPG1
P1140817.JPG,11.08.2019,8/11/2019,2:00:28,Eldena,Mdau,,10,8/10/2019,9,unsure,,Mnat,Mnat,52.6,NA,species1,P1140817.JPG1
P1140818.JPG,11.08.2019,8/11/2019,2:01:55,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,100,NA,species1,P1140818.JPG1
P1140819.JPG,11.08.2019,8/11/2019,2:04:30,Eldena,Mdau,multiple bats ,10,8/10/2019,9,,multiple,Mdau,Mdau,75.9,NA,species1,P1140819.JPG1
P1140819.JPG,11.08.2019,8/11/2019,2:04:30,Eldena,Mdau,multiple bats ,10,8/10/2019,9,,multiple,Mdau,Mdau,98.5,NA,species2,P1140819.JPG2
P1140820.JPG,11.08.2019,8/11/2019,2:13:21,Eldena,Mdau,,10,8/10/2019,9,,,Mnat,Mnat,90.3,NA,species1,P1140820.JPG1
P1140821.JPG,11.08.2019,8/11/2019,2:14:18,Eldena,Mdau,,10,8/10/2019,9,unsure,,Mdau,Mdau,58.6,NA,species1,P1140821.JPG1
P1140822.JPG,11.08.2019,8/11/2019,2:15:51,Eldena,Mdau,,10,8/10/2019,9,unsure,,Mdau,Mdau,58.4,NA,species1,P1140822.JPG1
P1140823.JPG,11.08.2019,8/11/2019,2:25:09,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,76.6,NA,species1,P1140823.JPG1
P1140824.JPG,11.08.2019,8/11/2019,2:25:28,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,99.3,NA,species1,P1140824.JPG1
P1140825.JPG,11.08.2019,8/11/2019,2:25:42,Eldena,Mdau,leaving/looping?,10,8/10/2019,9,unsure,,Empty,,100,NA,species1,P1140825.JPG1
P1140826.JPG,11.08.2019,8/11/2019,2:26:57,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,72.8,NA,species1,P1140826.JPG1
P1140827.JPG,11.08.2019,8/11/2019,2:27:41,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,100,NA,species1,P1140827.JPG1
P1140828.JPG,11.08.2019,8/11/2019,4:10:21,Eldena,Mdau,,10,8/10/2019,9,,,Mdau,Mdau,100,NA,species1,P1140828.JPG1
P1140829.JPG,11.08.2019,8/11/2019,20:00:30,Eldena,Mdau,,10,8/11/2019,10,,,Mdau,Mdau,88.1,NA,species1,P1140829.JPG1
P1140830.JPG,11.08.2019,8/11/2019,20:24:56,Eldena,Mdau,,10,8/11/2019,10,,,Mdau,Mdau,78.5,NA,species1,P1140830.JPG1
P1140831.JPG,11.08.2019,8/11/2019,21:50:08,Eldena,Mnat,,10,8/11/2019,10,,,Mnat,Mnat,100,NA,species1,P1140831.JPG1
P1140832.JPG,11.08.2019,8/11/2019,22:01:19,Eldena,Paur,,10,8/11/2019,10,,,Paur,Paur,98.4,NA,species1,P1140832.JPG1
P1140833.JPG,11.08.2019,8/11/2019,22:12:33,Eldena,Mnat,,10,8/11/2019,10,,,Mnat,Mnat,95.7,NA,species1,P1140833.JPG1
P1140834.JPG,11.08.2019,8/11/2019,22:21:07,Eldena,Mbra,,10,8/11/2019,10,unsure,,Mbra,Mbra,60,NA,species1,P1140834.JPG1
P1140835.JPG,11.08.2019,8/11/2019,22:28:52,Eldena,Mnat,,10,8/11/2019,10,,,Mnat,Mnat,100,NA,species1,P1140835.JPG1
P1140836.JPG,11.08.2019,8/11/2019,22:39:34,Eldena,Paur,,10,8/11/2019,10,,,Paur,Paur,100,NA,species1,P1140836.JPG1
P1140837.JPG,11.08.2019,8/11/2019,22:58:12,Eldena,Mnat,,10,8/11/2019,10,,,Mnat,Mnat,99.9,NA,species1,P1140837.JPG1
P1140838.JPG,11.08.2019,8/11/2019,23:11:34,Eldena,Paur,,10,8/11/2019,10,,,Paur,Paur,100,NA,species1,P1140838.JPG1
P1140839.JPG,11.08.2019,8/11/2019,23:22:12,Eldena,Paur,,10,8/11/2019,10,,,Paur,Paur,99.9,NA,species1,P1140839.JPG1
P1140840.JPG,11.08.2019,8/11/2019,23:23:50,Eldena,Mnat,,10,8/11/2019,10,,,Mnat,Mnat,100,NA,species1,P1140840.JPG1
P1140841.JPG,11.08.2019,8/11/2019,23:36:02,Eldena,Mdau,,10,8/11/2019,10,,,Mdau,Mdau,99.8,NA,species1,P1140841.JPG1
P1140842.JPG,11.08.2019,8/11/2019,23:36:20,Eldena,Mdau,,10,8/11/2019,10,,,Mdau,Mdau,99.9,NA,species1,P1140842.JPG1
P1140843.JPG,11.08.2019,8/11/2019,23:43:02,Eldena,Mmyo,,10,8/11/2019,10,,,Mmyo,Mmyo,73.4,NA,species1,P1140843.JPG1
P1140844.JPG,11.08.2019,8/11/2019,23:56:52,Eldena,Mmyo,,10,8/11/2019,10,unsure,,Mmyo,Mmyo,61.3,NA,species1,P1140844.JPG1
P1140845.JPG,12.08.2019,8/12/2019,0:41:10,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,90.8,NA,species1,P1140845.JPG1
P1140846.JPG,12.08.2019,8/12/2019,0:44:45,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.9,NA,species1,P1140846.JPG1
P1140847.JPG,12.08.2019,8/12/2019,0:46:23,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.2,NA,species1,P1140847.JPG1
P1140848.JPG,12.08.2019,8/12/2019,0:49:43,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,84.8,NA,species1,P1140848.JPG1
P1140849.JPG,12.08.2019,8/12/2019,0:59:11,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,77.3,NA,species1,P1140849.JPG1
P1140850.JPG,12.08.2019,8/12/2019,1:14:10,Eldena,Mdau,,11,8/11/2019,10,unsure,,Mdau,Mdau,61.7,NA,species1,P1140850.JPG1
P1140851.JPG,12.08.2019,8/12/2019,1:27:46,Eldena,Mdau,,11,8/11/2019,10,unsure,,Mnat,Mnat,50,NA,species1,P1140851.JPG1
P1140852.JPG,12.08.2019,8/12/2019,1:32:19,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.9,NA,species1,P1140852.JPG1
P1140853.JPG,12.08.2019,8/12/2019,1:32:53,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.6,NA,species1,P1140853.JPG1
P1140854.JPG,12.08.2019,8/12/2019,1:35:22,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,100,NA,species1,P1140854.JPG1
P1140855.JPG,12.08.2019,8/12/2019,1:41:44,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.9,NA,species1,P1140855.JPG1
P1140856.JPG,12.08.2019,8/12/2019,1:42:35,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,98.4,NA,species1,P1140856.JPG1
P1140857.JPG,12.08.2019,8/12/2019,1:52:19,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,100,NA,species1,P1140857.JPG1
P1140858.JPG,12.08.2019,8/12/2019,1:53:32,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.9,NA,species1,P1140858.JPG1
P1140859.JPG,12.08.2019,8/12/2019,2:05:10,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.9,NA,species1,P1140859.JPG1
P1140860.JPG,12.08.2019,8/12/2019,2:06:42,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,73.5,NA,species1,P1140860.JPG1
P1140861.JPG,12.08.2019,8/12/2019,2:07:01,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.4,NA,species1,P1140861.JPG1
P1140862.JPG,12.08.2019,8/12/2019,2:18:15,Eldena,Mdau,multiple bats,11,8/11/2019,10,unsure,multiple,Mnat,Mnat,41.9,NA,species1,P1140862.JPG1
P1140862.JPG,12.08.2019,8/12/2019,2:18:15,Eldena,Mdau,multiple bats,11,8/11/2019,10,,multiple,Mdau,Mdau,88.7,NA,species2,P1140862.JPG2
P1140863.JPG,12.08.2019,8/12/2019,2:27:05,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.8,NA,species1,P1140863.JPG1
P1140864.JPG,12.08.2019,8/12/2019,2:27:27,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,100,NA,species1,P1140864.JPG1
P1140865.JPG,12.08.2019,8/12/2019,2:28:08,Eldena,Mdau,,11,8/11/2019,10,unsure,,Mdau,Mdau,59.1,NA,species1,P1140865.JPG1
P1140866.JPG,12.08.2019,8/12/2019,3:03:39,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,98.2,NA,species1,P1140866.JPG1
P1140867.JPG,12.08.2019,8/12/2019,3:12:40,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,91.5,NA,species1,P1140867.JPG1
P1140868.JPG,12.08.2019,8/12/2019,3:34:21,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.9,NA,species1,P1140868.JPG1
P1140869.JPG,12.08.2019,8/12/2019,3:39:43,Eldena,Mdau,multiple bats,11,8/11/2019,10,unsure,multiple,Mdau,Mdau,25.8,NA,species1,P1140869.JPG1
P1140869.JPG,12.08.2019,8/12/2019,3:39:43,Eldena,Mdau,multiple bats,11,8/11/2019,10,,multiple,Mdau,Mdau,98.8,NA,species2,P1140869.JPG2
P1140870.JPG,12.08.2019,8/12/2019,3:45:40,Eldena,Mdau,,11,8/11/2019,10,unsure,,Mdau,Mdau,58.7,NA,species1,P1140870.JPG1
P1140871.JPG,12.08.2019,8/12/2019,3:52:40,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.7,NA,species1,P1140871.JPG1
P1140872.JPG,12.08.2019,8/12/2019,3:53:16,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,99.9,NA,species1,P1140872.JPG1
P1140873.JPG,12.08.2019,8/12/2019,3:53:32,Eldena,Mdau,multiple bats,11,8/11/2019,10,,multiple,Mdau,Mdau,99.9,NA,species1,P1140873.JPG1
P1140873.JPG,12.08.2019,8/12/2019,3:53:32,Eldena,Mdau,multiple bats,11,8/11/2019,10,,multiple,Mdau,Mdau,99.7,NA,species2,P1140873.JPG2
P1140874.JPG,12.08.2019,8/12/2019,3:58:25,Eldena,Mdau,multiple bats,11,8/11/2019,10,,multiple,Mdau,Mdau,92.5,NA,species1,P1140874.JPG1
P1140874.JPG,12.08.2019,8/12/2019,3:58:25,Eldena,Mdau,multiple bats,11,8/11/2019,10,,multiple,Mdau,Mdau,99.4,NA,species2,P1140874.JPG2
P1140875.JPG,12.08.2019,8/12/2019,5:48:22,Eldena,Mdau,,11,8/11/2019,10,,,Mdau,Mdau,100,NA,species1,P1140875.JPG1
P1140877.JPG,12.08.2019,8/12/2019,20:02:20,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,77.2,NA,species1,P1140877.JPG1
P1140878.JPG,12.08.2019,8/12/2019,20:27:55,Eldena,Mdau,multiple bats,11,8/12/2019,11,,multiple,Mdau,Mdau,98.5,NA,species1,P1140878.JPG1
P1140878.JPG,12.08.2019,8/12/2019,20:27:55,Eldena,Mdau,multiple bats,11,8/12/2019,11,,multiple,Mdau,Mdau,83.8,NA,species2,P1140878.JPG2
P1140879.JPG,12.08.2019,8/12/2019,20:40:57,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,99.9,NA,species1,P1140879.JPG1
P1140880.JPG,12.08.2019,8/12/2019,20:41:23,Eldena,Mdau,multiple bats,11,8/12/2019,11,,multiple,Mdau,Mdau,99.9,NA,species1,P1140880.JPG1
P1140880.JPG,12.08.2019,8/12/2019,20:41:23,Eldena,Mdau,multiple bats,11,8/12/2019,11,unsure,multiple,Mdau,Mdau,54.8,NA,species2,P1140880.JPG2
P1140881.JPG,12.08.2019,8/12/2019,21:08:36,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,99.9,NA,species1,P1140881.JPG1
P1140882.JPG,12.08.2019,8/12/2019,22:32:18,Eldena,Mdau,,11,8/12/2019,11,unsure,,Mdau,Mdau,52.3,NA,species1,P1140882.JPG1
P1140883.JPG,12.08.2019,8/12/2019,22:36:02,Eldena,Mnat,,11,8/12/2019,11,,,Mnat,Mnat,99.8,NA,species1,P1140883.JPG1
P1140884.JPG,12.08.2019,8/12/2019,22:39:04,Eldena,Mbra,,11,8/12/2019,11,,,Mbra,Mbra,70.4,NA,species1,P1140884.JPG1
P1140885.JPG,12.08.2019,8/12/2019,22:43:28,Eldena,Mdau,,11,8/12/2019,11,unsure,,Mdau,Mdau,65.9,NA,species1,P1140885.JPG1
P1140886.JPG,12.08.2019,8/12/2019,22:47:01,Eldena,Mnat,,11,8/12/2019,11,,,Mnat,Mnat,99.8,NA,species1,P1140886.JPG1
P1140887.JPG,12.08.2019,8/12/2019,22:55:59,Eldena,Mnat,,11,8/12/2019,11,,,Mnat,Mnat,100,NA,species1,P1140887.JPG1
P1140888.JPG,12.08.2019,8/12/2019,23:10:56,Eldena,Mdau,multiple bats,11,8/12/2019,11,,,Mdau,Mdau,97.6,NA,species1,P1140888.JPG1
P1140889.JPG,12.08.2019,8/12/2019,23:12:30,Eldena,Mnat,,11,8/12/2019,11,,,Mnat,Mnat,100,NA,species1,P1140889.JPG1
P1140890.JPG,12.08.2019,8/12/2019,23:13:23,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,100,NA,species1,P1140890.JPG1
P1140891.JPG,12.08.2019,8/12/2019,23:13:29,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,99.9,NA,species1,P1140891.JPG1
P1140892.JPG,12.08.2019,8/12/2019,23:20:32,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,100,NA,species1,P1140892.JPG1
P1140893.JPG,12.08.2019,8/12/2019,23:22:39,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,99.9,NA,species1,P1140893.JPG1
P1140894.JPG,12.08.2019,8/12/2019,23:30:46,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,99.8,NA,species1,P1140894.JPG1
P1140895.JPG,12.08.2019,8/12/2019,23:34:37,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,99.7,NA,species1,P1140895.JPG1
P1140896.JPG,12.08.2019,8/12/2019,23:35:05,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,99.9,NA,species1,P1140896.JPG1
P1140897.JPG,12.08.2019,8/12/2019,23:41:42,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,98.8,NA,species1,P1140897.JPG1
P1140898.JPG,12.08.2019,8/12/2019,23:44:37,Eldena,Mdau,,11,8/12/2019,11,,,Mdau,Mdau,99,NA,species1,P1140898.JPG1
P1140899.JPG,12.08.2019,8/12/2019,23:54:43,Eldena,Mdau,,11,8/12/2019,11,unsure,,Mnat,Mnat,51.1,NA,species1,P1140899.JPG1
P1140900.JPG,12.08.2019,8/12/2019,23:56:06,Eldena,Mnat,,11,8/12/2019,11,,,Mnat,Mnat,99.9,NA,species1,P1140900.JPG1
P1140901.JPG,13.08.2019,8/13/2019,0:03:21,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,99.9,NA,species1,P1140901.JPG1
P1140902.JPG,13.08.2019,8/13/2019,0:10:41,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,89.2,NA,species1,P1140902.JPG1
P1140903.JPG,13.08.2019,8/13/2019,0:10:53,Eldena,Mdau,,12,8/12/2019,11,unsure,,Mnat,Mnat,62.2,NA,species1,P1140903.JPG1
P1140904.JPG,13.08.2019,8/13/2019,0:11:02,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,100,NA,species1,P1140904.JPG1
P1140905.JPG,13.08.2019,8/13/2019,0:13:36,Eldena,Mdau,,12,8/12/2019,11,unsure,,Mdau,Mdau,67.7,NA,species1,P1140905.JPG1
P1140906.JPG,13.08.2019,8/13/2019,0:13:44,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,99.9,NA,species1,P1140906.JPG1
P1140907.JPG,13.08.2019,8/13/2019,0:14:01,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,99.7,NA,species1,P1140907.JPG1
P1140908.JPG,13.08.2019,8/13/2019,0:14:13,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,95.3,NA,species1,P1140908.JPG1
P1140909.JPG,13.08.2019,8/13/2019,0:14:41,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,77.7,NA,species1,P1140909.JPG1
P1140910.JPG,13.08.2019,8/13/2019,0:14:56,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,93.6,NA,species1,P1140910.JPG1
P1140911.JPG,13.08.2019,8/13/2019,0:15:16,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,85.5,NA,species1,P1140911.JPG1
P1140912.JPG,13.08.2019,8/13/2019,0:15:18,Eldena,Mdau,multiple bats,12,8/12/2019,11,,multiple,Mdau,Mdau,96.1,NA,species1,P1140912.JPG1
P1140912.JPG,13.08.2019,8/13/2019,0:15:18,Eldena,Mdau,multiple bats,12,8/12/2019,11,unsure,multiple,Mnat,Mnat,51.7,NA,species2,P1140912.JPG2
P1140913.JPG,13.08.2019,8/13/2019,0:16:10,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,98.8,NA,species1,P1140913.JPG1
P1140914.JPG,13.08.2019,8/13/2019,0:16:38,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,92.6,NA,species1,P1140914.JPG1
P1140915.JPG,13.08.2019,8/13/2019,0:17:59,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,100,NA,species1,P1140915.JPG1
P1140916.JPG,13.08.2019,8/13/2019,0:20:56,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,99.9,NA,species1,P1140916.JPG1
P1140917.JPG,13.08.2019,8/13/2019,0:21:27,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,99.6,NA,species1,P1140917.JPG1
P1140918.JPG,13.08.2019,8/13/2019,0:23:38,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,94.6,NA,species1,P1140918.JPG1
P1140919.JPG,13.08.2019,8/13/2019,0:23:40,Eldena,Mdau,,12,8/12/2019,11,,,Mdau,Mdau,99.7,NA,species1,P1140919.JPG1
P1140920.JPG,13.08.2019,8/13/2019,0:24:03,Eldena,Mdau,multiple bats,12,8/12/2019,11,,multiple,Mdau,Mdau,99.9,NA,species1,P1140920.JPG1
P1140920.JPG,13.08.2019,8/13/2019,0:24:03,Eldena,Mdau,multiple bats,12,8/12/2019,11,,multiple,Mdau,Mdau,94.3,NA,species2,P1140920.JPG2
