,site,th,species,FN,FP,below_th,total
531,Comthurey_r500,40,Nnoc,0,0,0,0
532,Comthurey_r500,40,Ppip,0,0,0,0
533,Comthurey_r500,40,Paur,1,0,0,37
534,Comthurey_r500,40,Rhin,0,0,0,0
535,Comthurey_r500,41,Bbar,1,8,0,90
536,Comthurey_r500,41,Eser,0,0,0,0
537,Comthurey_r500,41,Mbec,0,0,0,0
538,Comthurey_r500,41,Mdas,0,0,0,0
539,Comthurey_r500,41,Mdau,10,13,0,1085
540,Comthurey_r500,41,Mema,0,0,0,0
541,Comthurey_r500,41,Mmyo,8,9,0,2269
542,Comthurey_r500,41,Mbra,0,0,0,0
543,Comthurey_r500,41,Mnat,21,8,3,3033
544,Comthurey_r500,41,Nnoc,0,0,0,0
545,Comthurey_r500,41,Ppip,0,0,0,0
546,Comthurey_r500,41,Paur,1,0,0,37
547,Comthurey_r500,41,Rhin,0,0,0,0
548,Comthurey_r500,42,Bbar,1,8,0,90
549,Comthurey_r500,42,Eser,0,0,0,0
550,Comthurey_r500,42,Mbec,0,0,0,0
551,Comthurey_r500,42,Mdas,0,0,0,0
552,Comthurey_r500,42,Mdau,10,13,0,1085
553,Comthurey_r500,42,Mema,0,0,0,0
554,Comthurey_r500,42,Mmyo,8,9,1,2269
555,Comthurey_r500,42,Mbra,0,0,0,0
556,Comthurey_r500,42,Mnat,21,8,4,3033
557,Comthurey_r500,42,Nnoc,0,0,0,0
558,Comthurey_r500,42,Ppip,0,0,0,0
559,Comthurey_r500,42,Paur,1,0,0,37
560,Comthurey_r500,42,Rhin,0,0,0,0
561,Comthurey_r500,43,Bbar,1,8,0,90
562,Comthurey_r500,43,Eser,0,0,0,0
563,Comthurey_r500,43,Mbec,0,0,0,0
564,Comthurey_r500,43,Mdas,0,0,0,0
565,Comthurey_r500,43,Mdau,10,13,0,1085
566,Comthurey_r500,43,Mema,0,0,0,0
567,Comthurey_r500,43,Mmyo,8,9,1,2269
568,Comthurey_r500,43,Mbra,0,0,0,0
569,Comthurey_r500,43,Mnat,21,8,5,3033
570,Comthurey_r500,43,Nnoc,0,0,0,0
571,Comthurey_r500,43,Ppip,0,0,0,0
572,Comthurey_r500,43,Paur,1,0,0,37
573,Comthurey_r500,43,Rhin,0,0,0,0
574,Comthurey_r500,44,Bbar,1,8,0,90
575,Comthurey_r500,44,Eser,0,0,0,0
576,Comthurey_r500,44,Mbec,0,0,0,0
577,Comthurey_r500,44,Mdas,0,0,0,0
578,Comthurey_r500,44,Mdau,10,13,0,1085
579,Comthurey_r500,44,Mema,0,0,0,0
580,Comthurey_r500,44,Mmyo,8,9,1,2269
581,Comthurey_r500,44,Mbra,0,0,0,0
582,Comthurey_r500,44,Mnat,21,8,5,3033
583,Comthurey_r500,44,Nnoc,0,0,0,0
584,Comthurey_r500,44,Ppip,0,0,0,0
585,Comthurey_r500,44,Paur,1,0,0,37
586,Comthurey_r500,44,Rhin,0,0,0,0
587,Comthurey_r500,45,Bbar,1,8,0,90
588,Comthurey_r500,45,Eser,0,0,0,0
589,Comthurey_r500,45,Mbec,0,0,0,0
590,Comthurey_r500,45,Mdas,0,0,0,0
591,Comthurey_r500,45,Mdau,10,13,0,1085
592,Comthurey_r500,45,Mema,0,0,0,0
593,Comthurey_r500,45,Mmyo,8,9,1,2269
594,Comthurey_r500,45,Mbra,0,0,0,0
595,Comthurey_r500,45,Mnat,21,8,6,3033
596,Comthurey_r500,45,Nnoc,0,0,0,0
597,Comthurey_r500,45,Ppip,0,0,0,0
598,Comthurey_r500,45,Paur,1,0,0,37
599,Comthurey_r500,45,Rhin,0,0,0,0
600,Comthurey_r500,46,Bbar,1,8,0,90
601,Comthurey_r500,46,Eser,0,0,0,0
602,Comthurey_r500,46,Mbec,0,0,0,0
603,Comthurey_r500,46,Mdas,0,0,0,0
604,Comthurey_r500,46,Mdau,10,13,0,1085
605,Comthurey_r500,46,Mema,0,0,0,0
606,Comthurey_r500,46,Mmyo,8,9,1,2269
607,Comthurey_r500,46,Mbra,0,0,0,0
608,Comthurey_r500,46,Mnat,21,8,7,3033
609,Comthurey_r500,46,Nnoc,0,0,0,0
610,Comthurey_r500,46,Ppip,0,0,0,0
611,Comthurey_r500,46,Paur,1,0,0,37
612,Comthurey_r500,46,Rhin,0,0,0,0
613,Comthurey_r500,47,Bbar,1,7,0,90
614,Comthurey_r500,47,Eser,0,0,0,0
615,Comthurey_r500,47,Mbec,0,0,0,0
616,Comthurey_r500,47,Mdas,0,0,0,0
617,Comthurey_r500,47,Mdau,10,13,0,1085
618,Comthurey_r500,47,Mema,0,0,0,0
619,Comthurey_r500,47,Mmyo,7,9,1,2269
620,Comthurey_r500,47,Mbra,0,0,0,0
621,Comthurey_r500,47,Mnat,21,8,7,3033
622,Comthurey_r500,47,Nnoc,0,0,0,0
623,Comthurey_r500,47,Ppip,0,0,0,0
624,Comthurey_r500,47,Paur,1,0,0,37
625,Comthurey_r500,47,Rhin,0,0,0,0
626,Comthurey_r500,48,Bbar,1,7,0,90
627,Comthurey_r500,48,Eser,0,0,0,0
628,Comthurey_r500,48,Mbec,0,0,0,0
629,Comthurey_r500,48,Mdas,0,0,0,0
630,Comthurey_r500,48,Mdau,10,13,0,1085
631,Comthurey_r500,48,Mema,0,0,0,0
632,Comthurey_r500,48,Mmyo,7,9,1,2269
633,Comthurey_r500,48,Mbra,0,0,0,0
634,Comthurey_r500,48,Mnat,21,8,7,3033
635,Comthurey_r500,48,Nnoc,0,0,0,0
636,Comthurey_r500,48,Ppip,0,0,0,0
637,Comthurey_r500,48,Paur,1,0,0,37
638,Comthurey_r500,48,Rhin,0,0,0,0
639,Comthurey_r500,49,Bbar,1,6,0,90
640,Comthurey_r500,49,Eser,0,0,0,0
641,Comthurey_r500,49,Mbec,0,0,0,0
642,Comthurey_r500,49,Mdas,0,0,0,0
643,Comthurey_r500,49,Mdau,9,13,0,1085
644,Comthurey_r500,49,Mema,0,0,0,0
645,Comthurey_r500,49,Mmyo,7,9,1,2269
646,Comthurey_r500,49,Mbra,0,0,0,0
647,Comthurey_r500,49,Mnat,21,8,7,3033
648,Comthurey_r500,49,Nnoc,0,0,0,0
649,Comthurey_r500,49,Ppip,0,0,0,0
650,Comthurey_r500,49,Paur,1,0,0,37
651,Comthurey_r500,49,Rhin,0,0,0,0
652,Comthurey_r500,50,Bbar,1,5,0,90
653,Comthurey_r500,50,Eser,0,0,0,0
654,Comthurey_r500,50,Mbec,0,0,0,0
655,Comthurey_r500,50,Mdas,0,0,0,0
656,Comthurey_r500,50,Mdau,8,12,3,1085
657,Comthurey_r500,50,Mema,0,0,0,0
658,Comthurey_r500,50,Mmyo,7,9,1,2269
659,Comthurey_r500,50,Mbra,0,0,0,0
660,Comthurey_r500,50,Mnat,20,8,9,3033
661,Comthurey_r500,50,Nnoc,0,0,0,0
662,Comthurey_r500,50,Ppip,0,0,0,0
663,Comthurey_r500,50,Paur,1,0,0,37
664,Comthurey_r500,50,Rhin,0,0,0,0
665,Comthurey_r500,51,Bbar,1,5,0,90
666,Comthurey_r500,51,Eser,0,0,0,0
667,Comthurey_r500,51,Mbec,0,0,0,0
668,Comthurey_r500,51,Mdas,0,0,0,0
669,Comthurey_r500,51,Mdau,8,12,4,1085
670,Comthurey_r500,51,Mema,0,0,0,0
671,Comthurey_r500,51,Mmyo,7,9,1,2269
672,Comthurey_r500,51,Mbra,0,0,0,0
673,Comthurey_r500,51,Mnat,20,8,11,3033
674,Comthurey_r500,51,Nnoc,0,0,0,0
675,Comthurey_r500,51,Ppip,0,0,0,0
676,Comthurey_r500,51,Paur,1,0,0,37
677,Comthurey_r500,51,Rhin,0,0,0,0
678,Comthurey_r500,52,Bbar,1,5,0,90
679,Comthurey_r500,52,Eser,0,0,0,0
680,Comthurey_r500,52,Mbec,0,0,0,0
681,Comthurey_r500,52,Mdas,0,0,0,0
682,Comthurey_r500,52,Mdau,8,11,4,1085
683,Comthurey_r500,52,Mema,0,0,0,0
684,Comthurey_r500,52,Mmyo,7,9,1,2269
685,Comthurey_r500,52,Mbra,0,0,0,0
686,Comthurey_r500,52,Mnat,19,8,12,3033
687,Comthurey_r500,52,Nnoc,0,0,0,0
688,Comthurey_r500,52,Ppip,0,0,0,0
689,Comthurey_r500,52,Paur,1,0,0,37
690,Comthurey_r500,52,Rhin,0,0,0,0
691,Comthurey_r500,53,Bbar,1,5,0,90
692,Comthurey_r500,53,Eser,0,0,0,0
693,Comthurey_r500,53,Mbec,0,0,0,0
694,Comthurey_r500,53,Mdas,0,0,0,0
695,Comthurey_r500,53,Mdau,8,11,5,1085
696,Comthurey_r500,53,Mema,0,0,0,0
697,Comthurey_r500,53,Mmyo,7,9,1,2269
698,Comthurey_r500,53,Mbra,0,0,0,0
699,Comthurey_r500,53,Mnat,19,8,13,3033
700,Comthurey_r500,53,Nnoc,0,0,0,0
701,Comthurey_r500,53,Ppip,0,0,0,0
702,Comthurey_r500,53,Paur,0,0,0,37
703,Comthurey_r500,53,Rhin,0,0,0,0
704,Comthurey_r500,54,Bbar,1,5,0,90
705,Comthurey_r500,54,Eser,0,0,0,0
706,Comthurey_r500,54,Mbec,0,0,0,0
707,Comthurey_r500,54,Mdas,0,0,0,0
708,Comthurey_r500,54,Mdau,8,11,5,1085
709,Comthurey_r500,54,Mema,0,0,0,0
710,Comthurey_r500,54,Mmyo,7,9,1,2269
711,Comthurey_r500,54,Mbra,0,0,0,0
712,Comthurey_r500,54,Mnat,19,8,14,3033
713,Comthurey_r500,54,Nnoc,0,0,0,0
714,Comthurey_r500,54,Ppip,0,0,0,0
715,Comthurey_r500,54,Paur,0,0,0,37
716,Comthurey_r500,54,Rhin,0,0,0,0
717,Comthurey_r500,55,Bbar,1,5,0,90
718,Comthurey_r500,55,Eser,0,0,0,0
719,Comthurey_r500,55,Mbec,0,0,0,0
720,Comthurey_r500,55,Mdas,0,0,0,0
721,Comthurey_r500,55,Mdau,8,11,5,1085
722,Comthurey_r500,55,Mema,0,0,0,0
723,Comthurey_r500,55,Mmyo,7,9,1,2269
724,Comthurey_r500,55,Mbra,0,0,0,0
725,Comthurey_r500,55,Mnat,19,8,15,3033
726,Comthurey_r500,55,Nnoc,0,0,0,0
727,Comthurey_r500,55,Ppip,0,0,0,0
728,Comthurey_r500,55,Paur,0,0,0,37
729,Comthurey_r500,55,Rhin,0,0,0,0
730,Comthurey_r500,56,Bbar,1,5,0,90
731,Comthurey_r500,56,Eser,0,0,0,0
732,Comthurey_r500,56,Mbec,0,0,0,0
733,Comthurey_r500,56,Mdas,0,0,0,0
734,Comthurey_r500,56,Mdau,8,11,5,1085
735,Comthurey_r500,56,Mema,0,0,0,0
736,Comthurey_r500,56,Mmyo,7,9,1,2269
737,Comthurey_r500,56,Mbra,0,0,0,0
738,Comthurey_r500,56,Mnat,19,8,15,3033
739,Comthurey_r500,56,Nnoc,0,0,0,0
740,Comthurey_r500,56,Ppip,0,0,0,0
741,Comthurey_r500,56,Paur,0,0,0,37
742,Comthurey_r500,56,Rhin,0,0,0,0
743,Comthurey_r500,57,Bbar,1,5,0,90
744,Comthurey_r500,57,Eser,0,0,0,0
745,Comthurey_r500,57,Mbec,0,0,0,0
746,Comthurey_r500,57,Mdas,0,0,0,0
747,Comthurey_r500,57,Mdau,8,10,6,1085
748,Comthurey_r500,57,Mema,0,0,0,0
749,Comthurey_r500,57,Mmyo,7,9,1,2269
750,Comthurey_r500,57,Mbra,0,0,0,0
751,Comthurey_r500,57,Mnat,18,8,18,3033
752,Comthurey_r500,57,Nnoc,0,0,0,0
753,Comthurey_r500,57,Ppip,0,0,0,0
754,Comthurey_r500,57,Paur,0,0,0,37
755,Comthurey_r500,57,Rhin,0,0,0,0
756,Comthurey_r500,58,Bbar,1,4,0,90
757,Comthurey_r500,58,Eser,0,0,0,0
758,Comthurey_r500,58,Mbec,0,0,0,0
759,Comthurey_r500,58,Mdas,0,0,0,0
760,Comthurey_r500,58,Mdau,8,8,7,1085
761,Comthurey_r500,58,Mema,0,0,0,0
762,Comthurey_r500,58,Mmyo,6,9,1,2269
763,Comthurey_r500,58,Mbra,0,0,0,0
764,Comthurey_r500,58,Mnat,16,8,18,3033
765,Comthurey_r500,58,Nnoc,0,0,0,0
766,Comthurey_r500,58,Ppip,0,0,0,0
767,Comthurey_r500,58,Paur,0,0,0,37
768,Comthurey_r500,58,Rhin,0,0,0,0
769,Comthurey_r500,59,Bbar,1,4,0,90
770,Comthurey_r500,59,Eser,0,0,0,0
771,Comthurey_r500,59,Mbec,0,0,0,0
772,Comthurey_r500,59,Mdas,0,0,0,0
773,Comthurey_r500,59,Mdau,8,7,7,1085
774,Comthurey_r500,59,Mema,0,0,0,0
775,Comthurey_r500,59,Mmyo,6,9,1,2269
776,Comthurey_r500,59,Mbra,0,0,0,0
777,Comthurey_r500,59,Mnat,15,8,21,3033
778,Comthurey_r500,59,Nnoc,0,0,0,0
779,Comthurey_r500,59,Ppip,0,0,0,0
780,Comthurey_r500,59,Paur,0,0,0,37
781,Comthurey_r500,59,Rhin,0,0,0,0
782,Comthurey_r500,60,Bbar,1,4,0,90
783,Comthurey_r500,60,Eser,0,0,0,0
784,Comthurey_r500,60,Mbec,0,0,0,0
785,Comthurey_r500,60,Mdas,0,0,0,0
786,Comthurey_r500,60,Mdau,8,6,8,1085
787,Comthurey_r500,60,Mema,0,0,0,0
788,Comthurey_r500,60,Mmyo,6,9,1,2269
789,Comthurey_r500,60,Mbra,0,0,0,0
790,Comthurey_r500,60,Mnat,14,8,23,3033
791,Comthurey_r500,60,Nnoc,0,0,0,0
792,Comthurey_r500,60,Ppip,0,0,0,0
793,Comthurey_r500,60,Paur,0,0,0,37
794,Comthurey_r500,60,Rhin,0,0,0,0
795,Comthurey_r500,61,Bbar,1,4,0,90
796,Comthurey_r500,61,Eser,0,0,0,0
797,Comthurey_r500,61,Mbec,0,0,0,0
798,Comthurey_r500,61,Mdas,0,0,0,0
799,Comthurey_r500,61,Mdau,8,6,9,1085
800,Comthurey_r500,61,Mema,0,0,0,0
801,Comthurey_r500,61,Mmyo,6,9,1,2269
802,Comthurey_r500,61,Mbra,0,0,0,0
803,Comthurey_r500,61,Mnat,14,8,24,3033
804,Comthurey_r500,61,Nnoc,0,0,0,0
805,Comthurey_r500,61,Ppip,0,0,0,0
806,Comthurey_r500,61,Paur,0,0,0,37
807,Comthurey_r500,61,Rhin,0,0,0,0
808,Comthurey_r500,62,Bbar,1,3,0,90
809,Comthurey_r500,62,Eser,0,0,0,0
810,Comthurey_r500,62,Mbec,0,0,0,0
811,Comthurey_r500,62,Mdas,0,0,0,0
812,Comthurey_r500,62,Mdau,6,5,9,1085
813,Comthurey_r500,62,Mema,0,0,0,0
814,Comthurey_r500,62,Mmyo,5,9,1,2269
815,Comthurey_r500,62,Mbra,0,0,0,0
816,Comthurey_r500,62,Mnat,13,6,25,3033
817,Comthurey_r500,62,Nnoc,0,0,0,0
818,Comthurey_r500,62,Ppip,0,0,0,0
819,Comthurey_r500,62,Paur,0,0,0,37
820,Comthurey_r500,62,Rhin,0,0,0,0
821,Comthurey_r500,63,Bbar,1,3,0,90
822,Comthurey_r500,63,Eser,0,0,0,0
823,Comthurey_r500,63,Mbec,0,0,0,0
824,Comthurey_r500,63,Mdas,0,0,0,0
825,Comthurey_r500,63,Mdau,6,5,9,1085
826,Comthurey_r500,63,Mema,0,0,0,0
827,Comthurey_r500,63,Mmyo,5,9,2,2269
828,Comthurey_r500,63,Mbra,0,0,0,0
829,Comthurey_r500,63,Mnat,13,6,27,3033
830,Comthurey_r500,63,Nnoc,0,0,0,0
831,Comthurey_r500,63,Ppip,0,0,0,0
832,Comthurey_r500,63,Paur,0,0,0,37
833,Comthurey_r500,63,Rhin,0,0,0,0
834,Comthurey_r500,64,Bbar,1,2,0,90
835,Comthurey_r500,64,Eser,0,0,0,0
836,Comthurey_r500,64,Mbec,0,0,0,0
837,Comthurey_r500,64,Mdas,0,0,0,0
838,Comthurey_r500,64,Mdau,6,5,10,1085
839,Comthurey_r500,64,Mema,0,0,0,0
840,Comthurey_r500,64,Mmyo,5,9,2,2269
841,Comthurey_r500,64,Mbra,0,0,0,0
842,Comthurey_r500,64,Mnat,12,6,28,3033
843,Comthurey_r500,64,Nnoc,0,0,0,0
844,Comthurey_r500,64,Ppip,0,0,0,0
845,Comthurey_r500,64,Paur,0,0,0,37
846,Comthurey_r500,64,Rhin,0,0,0,0
847,Comthurey_r500,65,Bbar,1,1,0,90
848,Comthurey_r500,65,Eser,0,0,0,0
849,Comthurey_r500,65,Mbec,0,0,0,0
850,Comthurey_r500,65,Mdas,0,0,0,0
851,Comthurey_r500,65,Mdau,6,5,10,1085
852,Comthurey_r500,65,Mema,0,0,0,0
853,Comthurey_r500,65,Mmyo,5,9,2,2269
854,Comthurey_r500,65,Mbra,0,0,0,0
855,Comthurey_r500,65,Mnat,11,6,31,3033
856,Comthurey_r500,65,Nnoc,0,0,0,0
857,Comthurey_r500,65,Ppip,0,0,0,0
858,Comthurey_r500,65,Paur,0,0,0,37
859,Comthurey_r500,65,Rhin,0,0,0,0
860,Comthurey_r500,66,Bbar,1,1,0,90
861,Comthurey_r500,66,Eser,0,0,0,0
862,Comthurey_r500,66,Mbec,0,0,0,0
863,Comthurey_r500,66,Mdas,0,0,0,0
864,Comthurey_r500,66,Mdau,6,5,10,1085
865,Comthurey_r500,66,Mema,0,0,0,0
866,Comthurey_r500,66,Mmyo,4,9,3,2269
867,Comthurey_r500,66,Mbra,0,0,0,0
868,Comthurey_r500,66,Mnat,11,5,32,3033
869,Comthurey_r500,66,Nnoc,0,0,0,0
870,Comthurey_r500,66,Ppip,0,0,0,0
871,Comthurey_r500,66,Paur,0,0,0,37
872,Comthurey_r500,66,Rhin,0,0,0,0
873,Comthurey_r500,67,Bbar,1,1,0,90
874,Comthurey_r500,67,Eser,0,0,0,0
875,Comthurey_r500,67,Mbec,0,0,0,0
876,Comthurey_r500,67,Mdas,0,0,0,0
877,Comthurey_r500,67,Mdau,6,5,12,1085
878,Comthurey_r500,67,Mema,0,0,0,0
879,Comthurey_r500,67,Mmyo,4,9,3,2269
880,Comthurey_r500,67,Mbra,0,0,0,0
881,Comthurey_r500,67,Mnat,11,5,35,3033
882,Comthurey_r500,67,Nnoc,0,0,0,0
883,Comthurey_r500,67,Ppip,0,0,0,0
884,Comthurey_r500,67,Paur,0,0,0,37
885,Comthurey_r500,67,Rhin,0,0,0,0
886,Comthurey_r500,68,Bbar,1,1,0,90
887,Comthurey_r500,68,Eser,0,0,0,0
888,Comthurey_r500,68,Mbec,0,0,0,0
889,Comthurey_r500,68,Mdas,0,0,0,0
890,Comthurey_r500,68,Mdau,5,4,13,1085
891,Comthurey_r500,68,Mema,0,0,0,0
892,Comthurey_r500,68,Mmyo,4,9,3,2269
893,Comthurey_r500,68,Mbra,0,0,0,0
894,Comthurey_r500,68,Mnat,9,4,39,3033
895,Comthurey_r500,68,Nnoc,0,0,0,0
896,Comthurey_r500,68,Ppip,0,0,0,0
897,Comthurey_r500,68,Paur,0,0,0,37
898,Comthurey_r500,68,Rhin,0,0,0,0
899,Comthurey_r500,69,Bbar,1,0,0,90
900,Comthurey_r500,69,Eser,0,0,0,0
901,Comthurey_r500,69,Mbec,0,0,0,0
902,Comthurey_r500,69,Mdas,0,0,0,0
903,Comthurey_r500,69,Mdau,5,4,14,1085
904,Comthurey_r500,69,Mema,0,0,0,0
905,Comthurey_r500,69,Mmyo,4,9,3,2269
906,Comthurey_r500,69,Mbra,0,0,0,0
907,Comthurey_r500,69,Mnat,8,4,41,3033
908,Comthurey_r500,69,Nnoc,0,0,0,0
909,Comthurey_r500,69,Ppip,0,0,0,0
910,Comthurey_r500,69,Paur,0,0,0,37
911,Comthurey_r500,69,Rhin,0,0,0,0
912,Comthurey_r500,70,Bbar,1,0,0,90
913,Comthurey_r500,70,Eser,0,0,0,0
914,Comthurey_r500,70,Mbec,0,0,0,0
915,Comthurey_r500,70,Mdas,0,0,0,0
916,Comthurey_r500,70,Mdau,5,4,15,1085
917,Comthurey_r500,70,Mema,0,0,0,0
918,Comthurey_r500,70,Mmyo,3,9,3,2269
919,Comthurey_r500,70,Mbra,0,0,0,0
920,Comthurey_r500,70,Mnat,8,3,42,3033
921,Comthurey_r500,70,Nnoc,0,0,0,0
922,Comthurey_r500,70,Ppip,0,0,0,0
923,Comthurey_r500,70,Paur,0,0,0,37
924,Comthurey_r500,70,Rhin,0,0,0,0
925,Comthurey_r500,71,Bbar,1,0,0,90
926,Comthurey_r500,71,Eser,0,0,0,0
927,Comthurey_r500,71,Mbec,0,0,0,0
928,Comthurey_r500,71,Mdas,0,0,0,0
929,Comthurey_r500,71,Mdau,5,4,16,1085
930,Comthurey_r500,71,Mema,0,0,0,0
931,Comthurey_r500,71,Mmyo,3,9,3,2269
932,Comthurey_r500,71,Mbra,0,0,0,0
933,Comthurey_r500,71,Mnat,8,3,43,3033
934,Comthurey_r500,71,Nnoc,0,0,0,0
935,Comthurey_r500,71,Ppip,0,0,0,0
936,Comthurey_r500,71,Paur,0,0,0,37
937,Comthurey_r500,71,Rhin,0,0,0,0
938,Comthurey_r500,72,Bbar,1,0,0,90
939,Comthurey_r500,72,Eser,0,0,0,0
940,Comthurey_r500,72,Mbec,0,0,0,0
941,Comthurey_r500,72,Mdas,0,0,0,0
942,Comthurey_r500,72,Mdau,5,4,17,1085
943,Comthurey_r500,72,Mema,0,0,0,0
944,Comthurey_r500,72,Mmyo,3,9,3,2269
945,Comthurey_r500,72,Mbra,0,0,0,0
946,Comthurey_r500,72,Mnat,8,3,48,3033
947,Comthurey_r500,72,Nnoc,0,0,0,0
948,Comthurey_r500,72,Ppip,0,0,0,0
949,Comthurey_r500,72,Paur,0,0,0,37
950,Comthurey_r500,72,Rhin,0,0,0,0
951,Comthurey_r500,73,Bbar,1,0,0,90
952,Comthurey_r500,73,Eser,0,0,0,0
953,Comthurey_r500,73,Mbec,0,0,0,0
954,Comthurey_r500,73,Mdas,0,0,0,0
955,Comthurey_r500,73,Mdau,5,3,17,1085
956,Comthurey_r500,73,Mema,0,0,0,0
957,Comthurey_r500,73,Mmyo,3,8,3,2269
958,Comthurey_r500,73,Mbra,0,0,0,0
959,Comthurey_r500,73,Mnat,6,3,51,3033
960,Comthurey_r500,73,Nnoc,0,0,0,0
961,Comthurey_r500,73,Ppip,0,0,0,0
962,Comthurey_r500,73,Paur,0,0,0,37
963,Comthurey_r500,73,Rhin,0,0,0,0
964,Comthurey_r500,74,Bbar,1,0,0,90
965,Comthurey_r500,74,Eser,0,0,0,0
966,Comthurey_r500,74,Mbec,0,0,0,0
967,Comthurey_r500,74,Mdas,0,0,0,0
968,Comthurey_r500,74,Mdau,5,3,18,1085
969,Comthurey_r500,74,Mema,0,0,0,0
970,Comthurey_r500,74,Mmyo,3,8,3,2269
971,Comthurey_r500,74,Mbra,0,0,0,0
972,Comthurey_r500,74,Mnat,6,3,55,3033
973,Comthurey_r500,74,Nnoc,0,0,0,0
974,Comthurey_r500,74,Ppip,0,0,0,0
975,Comthurey_r500,74,Paur,0,0,0,37
976,Comthurey_r500,74,Rhin,0,0,0,0
977,Comthurey_r500,75,Bbar,1,0,0,90
978,Comthurey_r500,75,Eser,0,0,0,0
979,Comthurey_r500,75,Mbec,0,0,0,0
980,Comthurey_r500,75,Mdas,0,0,0,0
981,Comthurey_r500,75,Mdau,5,3,18,1085
982,Comthurey_r500,75,Mema,0,0,0,0
983,Comthurey_r500,75,Mmyo,3,8,3,2269
984,Comthurey_r500,75,Mbra,0,0,0,0
985,Comthurey_r500,75,Mnat,6,3,56,3033
986,Comthurey_r500,75,Nnoc,0,0,0,0
987,Comthurey_r500,75,Ppip,0,0,0,0
988,Comthurey_r500,75,Paur,0,0,0,37
989,Comthurey_r500,75,Rhin,0,0,0,0
990,Comthurey_r500,76,Bbar,1,0,0,90
991,Comthurey_r500,76,Eser,0,0,0,0
992,Comthurey_r500,76,Mbec,0,0,0,0
993,Comthurey_r500,76,Mdas,0,0,0,0
994,Comthurey_r500,76,Mdau,5,3,19,1085
995,Comthurey_r500,76,Mema,0,0,0,0
996,Comthurey_r500,76,Mmyo,3,8,4,2269
997,Comthurey_r500,76,Mbra,0,0,0,0
998,Comthurey_r500,76,Mnat,6,3,59,3033
999,Comthurey_r500,76,Nnoc,0,0,0,0
1000,Comthurey_r500,76,Ppip,0,0,0,0
1001,Comthurey_r500,76,Paur,0,0,0,37
1002,Comthurey_r500,76,Rhin,0,0,0,0
1003,Comthurey_r500,77,Bbar,1,0,0,90
1004,Comthurey_r500,77,Eser,0,0,0,0
1005,Comthurey_r500,77,Mbec,0,0,0,0
1006,Comthurey_r500,77,Mdas,0,0,0,0
1007,Comthurey_r500,77,Mdau,5,3,20,1085
1008,Comthurey_r500,77,Mema,0,0,0,0
1009,Comthurey_r500,77,Mmyo,3,8,4,2269
1010,Comthurey_r500,77,Mbra,0,0,0,0
1011,Comthurey_r500,77,Mnat,6,3,61,3033
1012,Comthurey_r500,77,Nnoc,0,0,0,0
1013,Comthurey_r500,77,Ppip,0,0,0,0
1014,Comthurey_r500,77,Paur,0,0,0,37
1015,Comthurey_r500,77,Rhin,0,0,0,0
1016,Comthurey_r500,78,Bbar,1,0,1,90
1017,Comthurey_r500,78,Eser,0,0,0,0
1018,Comthurey_r500,78,Mbec,0,0,0,0
1019,Comthurey_r500,78,Mdas,0,0,0,0
1020,Comthurey_r500,78,Mdau,5,3,20,1085
1021,Comthurey_r500,78,Mema,0,0,0,0
1022,Comthurey_r500,78,Mmyo,3,8,4,2269
1023,Comthurey_r500,78,Mbra,0,0,0,0
1024,Comthurey_r500,78,Mnat,6,3,69,3033
1025,Comthurey_r500,78,Nnoc,0,0,0,0
1026,Comthurey_r500,78,Ppip,0,0,0,0
1027,Comthurey_r500,78,Paur,0,0,0,37
1028,Comthurey_r500,78,Rhin,0,0,0,0
1029,Comthurey_r500,79,Bbar,1,0,1,90
1030,Comthurey_r500,79,Eser,0,0,0,0
1031,Comthurey_r500,79,Mbec,0,0,0,0
1032,Comthurey_r500,79,Mdas,0,0,0,0
1033,Comthurey_r500,79,Mdau,5,3,20,1085
1034,Comthurey_r500,79,Mema,0,0,0,0
1035,Comthurey_r500,79,Mmyo,3,8,4,2269
1036,Comthurey_r500,79,Mbra,0,0,0,0
1037,Comthurey_r500,79,Mnat,6,3,76,3033
1038,Comthurey_r500,79,Nnoc,0,0,0,0
1039,Comthurey_r500,79,Ppip,0,0,0,0
1040,Comthurey_r500,79,Paur,0,0,0,37
1041,Comthurey_r500,79,Rhin,0,0,0,0
1042,Comthurey_r500,80,Bbar,1,0,2,90
1043,Comthurey_r500,80,Eser,0,0,0,0
1044,Comthurey_r500,80,Mbec,0,0,0,0
1045,Comthurey_r500,80,Mdas,0,0,0,0
1046,Comthurey_r500,80,Mdau,5,3,20,1085
1047,Comthurey_r500,80,Mema,0,0,0,0
1048,Comthurey_r500,80,Mmyo,2,8,4,2269
1049,Comthurey_r500,80,Mbra,0,0,0,0
1050,Comthurey_r500,80,Mnat,6,2,83,3033
1051,Comthurey_r500,80,Nnoc,0,0,0,0
1052,Comthurey_r500,80,Ppip,0,0,0,0
1053,Comthurey_r500,80,Paur,0,0,0,37
1054,Comthurey_r500,80,Rhin,0,0,0,0
1055,Comthurey_r500,81,Bbar,1,0,2,90
1056,Comthurey_r500,81,Eser,0,0,0,0
1057,Comthurey_r500,81,Mbec,0,0,0,0
1058,Comthurey_r500,81,Mdas,0,0,0,0
1059,Comthurey_r500,81,Mdau,4,3,22,1085
1060,Comthurey_r500,81,Mema,0,0,0,0
1061,Comthurey_r500,81,Mmyo,2,7,5,2269
1062,Comthurey_r500,81,Mbra,0,0,0,0
